Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,19.87,19.87,19.87,19.87,19.87,19.87,19.87,24.45,24.45,24.45,JTEKTINDIA
Reserves,207.71,223.21,246.56,242.28,255.32,278.72,504.19,548.79,549.35,552.79,JTEKTINDIA
Borrowings,235.44,307.59,275.72,256.65,279.38,245.49,232.19,188.38,78.13,48.51,JTEKTINDIA
Other Liabilities,250.78,236.64,237.83,217.83,218.77,220.66,256.47,272.38,185.03,260.93,JTEKTINDIA
Total,713.8,787.31,779.98,736.63,773.34,764.74,1012.72,1034.0,836.96,886.68,JTEKTINDIA
Net Block,373.3,420.98,421.47,405.68,437.81,443.46,515.75,494.7,449.74,390.65,JTEKTINDIA
Capital Work in Progress,40.87,31.47,67.43,62.15,38.12,21.29,23.21,9.32,1.51,5.92,JTEKTINDIA
Investments,67.88,68.77,34.63,35.48,35.28,33.73,5.1,5.1,5.1,5.1,JTEKTINDIA
Other Assets,231.75,266.09,256.45,233.32,262.13,266.26,468.66,524.88,380.61,485.01,JTEKTINDIA
Total,713.8,787.31,779.98,736.63,773.34,764.74,1012.72,1034.0,836.96,886.68,JTEKTINDIA
Receivables,125.65,155.8,139.09,116.65,138.36,149.53,261.59,270.93,196.39,256.75,JTEKTINDIA
Inventory,38.76,54.46,71.08,71.62,71.48,78.09,96.31,104.91,108.24,125.07,JTEKTINDIA
Cash & Bank,1.25,1.47,2.06,2.35,4.54,2.58,80.59,113.78,46.86,64.87,JTEKTINDIA
No. of Equity Shares,198741832.0,198741832.0,198741832.0,198741832.0,198741832.0,198741832.0,198741832.0,244480469.0,244480469.0,244480469.0,JTEKTINDIA
New Bonus Shares,,,,,,,,,,,JTEKTINDIA
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,JTEKTINDIA
