Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,967.43,840.22,715.92,979.22,1091.55,1081.54,1608.56,2045.53,1058.82,1052.71,JAMNAAUTO
Raw Material Cost,683.26,577.06,481.93,697.42,722.54,657.13,1034.07,1392.23,617.07,680.34,JAMNAAUTO
Change in Inventory,2.97,10.32,-19.18,9.51,5.2,10.71,7.61,56.48,-52.08,35.31,JAMNAAUTO
Power and Fuel,79.63,82.49,67.43,80.02,62.03,63.76,88.87,130.6,68.66,67.78,JAMNAAUTO
Other Mfr. Exp,41.53,39.41,35.29,53.05,64.21,67.32,86.11,92.71,41.57,45.38,JAMNAAUTO
Employee Cost,46.1,51.82,50.7,59.72,82.72,95.05,121.52,150.3,107.87,106.84,JAMNAAUTO
Selling and admin,27.84,29.61,24.54,33.81,45.78,56.62,84.55,93.75,57.98,47.57,JAMNAAUTO
Other Expenses,18.07,11.57,27.86,3.04,9.4,4.73,9.08,8.29,12.57,11.25,JAMNAAUTO
Other Income,25.38,25.44,49.84,24.32,40.95,42.32,40.55,38.0,21.75,14.82,JAMNAAUTO
Depreciation,31.6,28.2,24.85,29.29,43.88,46.39,39.41,44.11,38.8,33.99,JAMNAAUTO
Interest,16.0,22.29,20.7,16.88,13.65,12.57,18.11,24.7,15.42,7.04,JAMNAAUTO
Profit before tax,51.75,33.53,13.28,39.82,93.49,131.0,175.0,203.32,68.55,102.65,JAMNAAUTO
Tax,8.91,4.38,-1.02,10.38,21.16,26.96,49.64,63.54,20.63,25.93,JAMNAAUTO
Net profit,42.84,29.15,14.29,29.44,72.32,104.05,125.34,139.78,47.92,76.72,JAMNAAUTO
