Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,NESCO
Reserves,276.04,351.93,424.68,525.6,667.24,836.52,994.61,1153.7,1340.61,1512.4,NESCO
Borrowings,,,,,,,,,,,NESCO
Other Liabilities,90.93,81.1,121.74,136.57,158.91,180.95,170.02,178.18,252.22,292.55,NESCO
Total,381.06,447.12,560.51,676.26,840.24,1031.56,1178.72,1345.97,1606.92,1819.04,NESCO
Net Block,43.94,158.42,159.81,159.18,164.81,187.8,228.55,212.89,776.27,758.72,NESCO
Capital Work in Progress,103.73,4.03,4.75,99.79,143.43,262.35,357.0,509.09,1.55,51.0,NESCO
Investments,210.16,258.44,368.43,384.08,442.45,482.05,498.76,531.42,672.5,810.28,NESCO
Other Assets,23.23,26.23,27.52,33.21,89.55,99.36,94.41,92.57,156.6,199.04,NESCO
Total,381.06,447.12,560.51,676.26,840.24,1031.56,1178.72,1345.97,1606.92,1819.04,NESCO
Receivables,8.13,9.66,11.18,10.73,14.38,11.12,13.45,18.04,16.57,29.6,NESCO
Inventory,4.41,4.84,4.4,7.7,10.98,13.31,12.41,9.03,8.56,7.35,NESCO
Cash & Bank,4.25,2.14,4.35,4.76,6.21,4.76,6.82,4.23,10.2,5.83,NESCO
No. of Equity Shares,14091992.0,14091992.0,14091992.0,14091992.0,14091992.0,14091992.0,70459960.0,70459960.0,70459960.0,70459960.0,NESCO
New Bonus Shares,,,,,,,,,,,NESCO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,NESCO
