Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,183.31,183.37,183.49,183.65,183.74,183.9,184.03,174.91,174.96,174.96,DBCORP
Reserves,776.53,891.01,960.92,1102.83,1215.68,1414.96,1750.01,1657.06,1508.41,1652.75,DBCORP
Borrowings,213.25,162.79,154.45,123.55,137.28,80.89,44.86,50.81,344.67,247.63,DBCORP
Other Liabilities,399.48,435.49,467.45,492.45,416.21,408.87,481.4,516.4,462.7,405.48,DBCORP
Total,1572.57,1672.66,1766.31,1902.48,1952.91,2088.62,2460.3,2399.18,2490.74,2480.82,DBCORP
Net Block,744.7,788.98,848.36,813.62,864.54,908.03,999.52,984.28,1219.42,1200.09,DBCORP
Capital Work in Progress,44.97,7.02,2.22,4.45,45.85,21.36,21.29,1.16,0.87,0.44,DBCORP
Investments,82.77,158.41,73.52,69.74,72.82,34.79,43.45,44.44,26.01,22.19,DBCORP
Other Assets,700.13,718.25,842.21,1014.67,969.7,1124.44,1396.04,1369.3,1244.44,1258.1,DBCORP
Total,1572.57,1672.66,1766.31,1902.48,1952.91,2088.62,2460.3,2399.18,2490.74,2480.82,DBCORP
Receivables,244.63,303.89,327.42,344.99,377.16,417.66,553.36,636.94,630.61,496.9,DBCORP
Inventory,118.38,129.82,173.23,140.2,167.47,198.71,159.94,249.55,252.9,233.48,DBCORP
Cash & Bank,186.79,124.73,112.04,176.3,89.46,173.33,320.65,131.72,133.87,310.82,DBCORP
No. of Equity Shares,183308354.0,183373844.0,183485501.0,183649258.0,183739238.0,183900000.0,184030000.0,174910000.0,174950000.0,174960000.0,DBCORP
New Bonus Shares,,,,,,,,,,,DBCORP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DBCORP
