Report Date,2011-06-30 00:00:00,2012-12-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,43.42,46.32,46.32,82.84,85.57,94.57,98.67,98.71,98.86,98.86,FEL
Reserves,2671.23,3276.23,3205.33,5091.9,3377.07,3713.96,3811.96,3859.51,3531.5,2474.55,FEL
Borrowings,2028.12,3507.13,6267.95,4822.75,4825.47,5095.61,5730.87,6441.27,5919.73,6342.58,FEL
Other Liabilities,1592.07,1773.24,1931.71,2619.0,1348.82,1328.88,1261.22,1670.1,4203.12,1275.42,FEL
Total,6334.84,8602.92,11451.31,12616.49,9636.93,10233.02,10902.72,12069.59,13753.21,10191.41,FEL
Net Block,1467.03,2283.31,4340.25,4831.66,5279.41,5847.93,6439.29,7001.12,7491.92,4027.37,FEL
Capital Work in Progress,100.13,209.73,363.82,274.92,420.11,386.34,582.65,521.84,624.17,92.14,FEL
Investments,2250.52,2280.23,1349.52,1295.16,1417.34,1404.45,1120.56,1152.36,1278.29,1203.08,FEL
Other Assets,2517.16,3829.65,5397.72,6214.75,2520.07,2594.3,2760.22,3394.27,4358.83,4868.82,FEL
Total,6334.84,8602.92,11451.31,12616.49,9636.93,10233.02,10902.72,12069.59,13753.21,10191.41,FEL
Receivables,178.11,165.01,313.98,397.97,256.0,366.71,488.4,533.5,1520.1,2062.44,FEL
Inventory,1762.2,2140.24,3113.29,3522.68,859.91,873.13,1087.23,1245.33,1202.63,1083.53,FEL
Cash & Bank,85.91,55.53,102.48,104.49,77.79,46.72,37.16,25.91,22.9,49.41,FEL
No. of Equity Shares,217071691.0,231582591.0,231582591.0,414197702.0,427860296.0,472834515.0,493371747.0,493591947.0,494305080.0,494305080.0,FEL
New Bonus Shares,,,,,,,,,,,FEL
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,FEL
