Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,838.17,546.57,520.81,511.1,399.38,286.32,543.33,478.04,629.05,196.91,KOTHARIPRO
Expenses,832.41,525.32,523.66,547.44,396.99,310.72,551.47,475.61,625.48,195.62,KOTHARIPRO
Other Income,0.24,0.24,8.73,91.9,8.31,4.95,4.39,42.54,16.06,3.89,KOTHARIPRO
Depreciation,0.43,0.69,0.59,0.56,0.57,0.57,0.58,0.57,0.55,0.54,KOTHARIPRO
Interest,9.58,9.32,6.76,10.32,8.86,8.87,7.14,8.21,8.72,6.25,KOTHARIPRO
Profit before tax,-4.01,11.48,-1.47,44.68,1.27,-28.89,-11.47,36.19,10.36,-1.61,KOTHARIPRO
Tax,-1.39,2.65,-0.69,16.08,0.6,0.62,1.2,-0.24,4.24,-0.69,KOTHARIPRO
Net profit,-2.62,8.83,-0.78,28.6,0.67,-29.51,-12.67,36.43,6.12,-0.92,KOTHARIPRO
Operating Profit,5.76,21.25,-2.85,-36.34,2.39,-24.4,-8.14,2.43,3.57,1.29,KOTHARIPRO
