Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.0,6.0,6.0,6.0,12.0,12.01,12.03,12.4,24.82,24.84,RELAXO
Reserves,166.43,208.44,270.56,361.82,467.98,594.36,749.18,1092.67,1247.58,1547.57,RELAXO
Borrowings,175.2,225.38,198.35,239.39,236.39,178.34,153.36,112.0,138.94,115.23,RELAXO
Other Liabilities,127.06,147.2,181.91,234.02,281.02,285.63,335.26,394.36,429.74,488.16,RELAXO
Total,474.69,587.02,656.82,841.23,997.39,1070.34,1249.83,1611.43,1841.08,2175.8,RELAXO
Net Block,271.34,326.72,365.84,471.71,530.53,541.02,524.86,848.14,981.01,938.06,RELAXO
Capital Work in Progress,21.26,23.74,24.22,2.11,28.23,62.42,137.58,11.4,45.6,118.03,RELAXO
Investments,0.06,0.06,0.06,0.06,0.5,0.7,0.7,0.2,0.2,338.18,RELAXO
Other Assets,182.03,236.5,266.7,367.35,438.13,466.2,586.69,751.69,814.27,781.53,RELAXO
Total,474.69,587.02,656.82,841.23,997.39,1070.34,1249.83,1611.43,1841.08,2175.8,RELAXO
Receivables,22.96,35.96,68.22,82.08,108.69,123.18,173.45,222.57,172.08,181.46,RELAXO
Inventory,128.5,159.44,164.0,248.68,285.84,290.21,313.93,382.43,447.74,422.14,RELAXO
Cash & Bank,1.05,2.97,5.66,4.49,2.37,3.65,4.0,2.22,4.09,7.69,RELAXO
No. of Equity Shares,12001200.0,12001200.0,60006000.0,60006000.0,120039700.0,120130250.0,120353620.0,124050873.0,248246436.0,248246436.0,RELAXO
New Bonus Shares,,,,,60006000.0,,,,,,RELAXO
Face value,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,RELAXO
