Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,48.28,43.3,42.53,43.6,28.31,46.74,48.3,56.02,54.16,63.85,AROGRANITE
Expenses,41.51,38.89,38.64,40.16,23.92,39.97,43.93,47.77,44.67,54.54,AROGRANITE
Other Income,0.14,0.13,1.07,1.82,0.13,0.13,0.14,0.24,-1.58,1.98,AROGRANITE
Depreciation,2.14,2.65,2.91,2.83,2.64,2.67,2.65,3.11,3.17,3.18,AROGRANITE
Interest,1.38,1.44,1.55,1.61,1.48,1.46,0.86,1.58,1.59,2.21,AROGRANITE
Profit before tax,3.39,0.45,0.5,0.82,0.4,2.77,1.0,3.8,3.15,5.9,AROGRANITE
Tax,0.99,0.38,-0.15,0.35,0.06,0.87,-0.04,1.03,0.18,0.94,AROGRANITE
Net profit,2.4,0.08,0.66,0.47,0.34,1.89,1.05,2.77,2.97,4.96,AROGRANITE
Operating Profit,6.77,4.41,3.89,3.44,4.39,6.77,4.37,8.25,9.49,9.31,AROGRANITE
