Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,49.06,100.11,154.26,179.81,229.76,269.98,177.41,146.77,122.19,65.61,BYKE
Raw Material Cost,3.47,7.4,9.39,14.24,22.83,26.09,28.27,31.67,23.92,12.15,BYKE
Change in Inventory,,,,,,,,,,,BYKE
Power and Fuel,0.58,1.49,2.52,,,,,,,,BYKE
Other Mfr. Exp,35.9,49.97,81.77,90.27,109.31,127.03,24.96,26.02,24.96,14.76,BYKE
Employee Cost,2.02,2.76,3.2,3.83,6.29,9.13,11.35,12.31,12.84,10.16,BYKE
Selling and admin,1.86,20.58,30.23,35.8,40.41,44.86,43.06,51.87,23.43,13.77,BYKE
Other Expenses,0.06,0.29,-1.45,-1.6,-1.76,0.65,0.93,1.03,0.71,0.55,BYKE
Other Income,0.05,0.5,0.15,0.11,0.14,0.65,0.77,0.91,1.0,0.87,BYKE
Depreciation,1.12,4.19,5.38,10.17,11.6,12.77,13.65,14.95,28.05,26.47,BYKE
Interest,0.55,2.37,2.11,1.84,1.56,1.14,0.89,2.24,6.83,8.54,BYKE
Profit before tax,3.55,11.56,21.26,25.37,39.66,48.96,55.07,7.59,2.45,-19.92,BYKE
Tax,1.15,3.8,5.36,5.34,13.73,16.94,19.06,2.54,-1.69,-1.68,BYKE
Net profit,2.4,7.76,15.89,20.03,25.94,32.02,36.01,5.06,4.15,-18.24,BYKE
