Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1603.54,2165.02,2493.54,2933.08,3444.69,4197.59,4287.37,4760.3,5308.33,5569.74,HATSUN
Raw Material Cost,1261.12,1625.66,1810.65,2341.69,2530.76,2997.34,3184.94,3290.2,3687.66,3955.55,HATSUN
Change in Inventory,55.1,-9.74,-38.98,157.49,41.86,-51.64,101.19,-52.37,-73.33,150.62,HATSUN
Power and Fuel,45.29,73.66,64.53,75.33,90.19,101.83,84.67,110.97,129.93,133.2,HATSUN
Other Mfr. Exp,26.14,39.25,62.46,80.91,89.71,70.85,53.68,90.82,104.66,96.07,HATSUN
Employee Cost,52.41,62.18,76.01,93.19,110.29,127.05,141.05,156.1,168.02,188.63,HATSUN
Selling and admin,155.24,194.56,241.65,298.5,356.9,461.39,540.56,593.81,576.18,549.86,HATSUN
Other Expenses,9.32,12.18,21.49,2.64,4.03,9.48,12.02,17.72,18.39,15.46,HATSUN
Other Income,3.34,3.75,9.33,6.44,4.64,6.79,8.32,-0.81,8.57,2.9,HATSUN
Depreciation,41.84,50.32,64.97,94.03,107.09,142.87,173.64,200.59,296.48,309.9,HATSUN
Interest,38.45,44.43,40.68,63.36,68.25,70.2,87.64,85.72,105.85,110.43,HATSUN
Profit before tax,32.17,56.79,81.45,47.36,133.97,171.73,118.68,161.19,156.4,364.16,HATSUN
Tax,5.57,12.12,-0.24,8.2,73.48,36.34,27.84,46.34,44.13,117.8,HATSUN
Net profit,26.6,44.67,81.69,39.16,60.5,135.39,90.84,114.85,112.27,246.35,HATSUN
