Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,430.56,392.62,419.88,414.9,397.57,406.78,508.13,594.4,463.12,503.03,BHARATGEAR
Raw Material Cost,226.14,196.13,207.68,202.28,179.18,189.74,243.48,288.4,222.45,255.99,BHARATGEAR
Change in Inventory,6.32,-2.97,5.65,5.62,-7.16,3.87,7.44,14.29,-15.97,7.03,BHARATGEAR
Power and Fuel,32.89,35.76,40.3,36.89,28.85,29.38,34.84,40.78,33.83,34.01,BHARATGEAR
Other Mfr. Exp,54.51,47.54,55.8,53.95,52.18,58.25,75.87,90.15,59.93,75.95,BHARATGEAR
Employee Cost,55.42,60.03,70.15,77.8,74.58,77.16,87.26,98.39,89.8,82.47,BHARATGEAR
Selling and admin,15.24,14.9,17.16,17.61,15.12,16.02,20.51,21.41,11.23,15.7,BHARATGEAR
Other Expenses,8.11,7.03,8.68,10.15,9.72,11.96,10.8,10.85,11.22,10.1,BHARATGEAR
Other Income,5.66,2.39,3.05,2.04,2.4,1.08,1.55,4.47,4.82,1.33,BHARATGEAR
Depreciation,10.78,11.55,13.72,13.95,16.5,16.69,18.28,21.76,26.69,24.15,BHARATGEAR
Interest,12.69,11.65,14.49,16.35,16.16,14.81,16.84,21.97,21.65,22.67,BHARATGEAR
Profit before tax,26.76,7.45,0.6,-6.42,0.52,-2.28,9.24,19.45,-24.83,-9.65,BHARATGEAR
Tax,8.17,2.48,,-2.22,0.28,-0.82,2.94,6.92,-6.05,-1.95,BHARATGEAR
Net profit,18.59,4.97,0.6,-4.21,0.24,-1.46,6.3,12.53,-18.78,-7.7,BHARATGEAR
