Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,72.34,79.56,79.56,79.56,79.57,79.57,79.57,79.57,79.57,79.57,BAJAJFINSV
Reserves,1372.69,2327.95,2383.49,2480.73,2616.41,2686.45,2800.18,3055.49,3455.86,3721.35,BAJAJFINSV
Borrowings,,,,,,,,,,,BAJAJFINSV
Other Liabilities,59.48,73.94,74.04,79.72,51.29,48.11,46.98,57.99,64.73,67.61,BAJAJFINSV
Total,1504.51,2481.45,2537.09,2640.01,2747.27,2814.13,2926.73,3193.05,3600.16,3868.53,BAJAJFINSV
Net Block,71.35,69.63,70.32,75.11,75.15,73.95,73.16,73.42,158.38,158.56,BAJAJFINSV
Capital Work in Progress,,0.27,0.59,0.76,0.97,1.19,8.19,33.34,,2.29,BAJAJFINSV
Investments,1401.02,2366.72,2426.65,2513.59,2378.88,2666.07,2758.12,2937.4,3340.0,3494.97,BAJAJFINSV
Other Assets,32.14,44.83,39.53,50.55,292.27,72.92,87.26,148.89,101.78,212.71,BAJAJFINSV
Total,1504.51,2481.45,2537.09,2640.01,2747.27,2814.13,2926.73,3193.05,3600.16,3868.53,BAJAJFINSV
Receivables,1.94,1.63,0.7,3.74,8.19,0.63,3.96,0.29,0.43,0.52,BAJAJFINSV
Inventory,,,,,,,,,,,BAJAJFINSV
Cash & Bank,2.54,2.11,7.59,3.37,225.25,1.55,12.4,60.27,4.96,124.67,BAJAJFINSV
No. of Equity Shares,144683510.0,159122352.0,159122400.0,159125184.0,159131453.0,159131780.0,159135097.0,159136111.0,159137290.0,159137290.0,BAJAJFINSV
New Bonus Shares,,,,,,,,,,,BAJAJFINSV
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,BAJAJFINSV
