Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.13,8.13,8.36,8.86,8.86,8.86,10.64,10.75,10.75,10.75,PREMEXPLN
Reserves,37.37,40.33,48.1,53.05,56.59,114.88,186.13,198.62,185.72,174.26,PREMEXPLN
Borrowings,4.64,12.7,13.23,19.94,22.91,38.35,45.56,27.54,60.39,60.94,PREMEXPLN
Other Liabilities,27.94,28.74,37.64,31.42,41.33,55.66,63.85,59.0,49.42,48.18,PREMEXPLN
Total,78.08,89.9,107.33,113.27,129.69,217.75,306.18,295.91,306.28,294.13,PREMEXPLN
Net Block,33.11,37.57,41.15,40.98,39.45,99.11,99.98,112.56,111.51,180.01,PREMEXPLN
Capital Work in Progress,1.19,0.92,1.66,0.41,2.42,3.69,15.79,34.83,61.7,1.76,PREMEXPLN
Investments,0.45,5.2,5.2,5.2,5.25,5.26,5.31,5.31,5.31,5.31,PREMEXPLN
Other Assets,43.33,46.21,59.32,66.68,82.57,109.69,185.1,143.21,127.76,107.05,PREMEXPLN
Total,78.08,89.9,107.33,113.27,129.69,217.75,306.18,295.91,306.28,294.13,PREMEXPLN
Receivables,15.5,17.47,29.5,33.36,42.37,55.8,97.18,64.87,46.99,42.03,PREMEXPLN
Inventory,11.78,16.83,18.38,24.14,22.33,33.51,35.67,32.06,42.02,36.72,PREMEXPLN
Cash & Bank,4.42,2.23,2.62,2.53,6.65,5.25,38.79,28.98,15.36,6.22,PREMEXPLN
No. of Equity Shares,8127575.0,8117675.0,8358575.0,8858575.0,8858575.0,8858575.0,10637139.0,10752239.0,10752239.0,10752239.0,PREMEXPLN
New Bonus Shares,,,,,,,,,,,PREMEXPLN
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PREMEXPLN
