Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.89,6.89,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,KOKUYOCMLN
Reserves,124.99,111.59,198.59,203.05,208.31,217.86,228.27,238.85,239.17,233.52,KOKUYOCMLN
Borrowings,41.62,65.24,71.18,72.9,98.79,138.3,138.24,173.39,125.81,78.24,KOKUYOCMLN
Other Liabilities,82.75,90.77,112.77,131.94,130.35,114.42,108.49,132.44,106.18,68.49,KOKUYOCMLN
Total,256.25,274.49,392.57,417.92,447.48,480.61,485.03,554.71,481.19,390.28,KOKUYOCMLN
Net Block,65.81,70.07,78.88,107.05,105.11,101.63,158.55,164.89,178.33,165.04,KOKUYOCMLN
Capital Work in Progress,0.38,0.96,5.95,1.3,24.98,49.57,,,,0.39,KOKUYOCMLN
Investments,2.21,2.17,0.67,0.17,0.17,9.78,10.54,6.38,5.48,13.69,KOKUYOCMLN
Other Assets,187.85,201.29,307.07,309.4,317.22,319.63,315.94,383.44,297.38,211.16,KOKUYOCMLN
Total,256.25,274.49,392.57,417.92,447.48,480.61,485.03,554.71,481.19,390.28,KOKUYOCMLN
Receivables,62.3,66.52,70.84,76.96,91.0,106.34,109.51,117.51,75.51,51.15,KOKUYOCMLN
Inventory,92.52,96.1,107.19,123.28,124.37,140.85,158.76,199.21,183.63,127.08,KOKUYOCMLN
Cash & Bank,14.48,13.99,84.48,74.33,67.28,14.09,4.55,10.5,5.4,7.05,KOKUYOCMLN
No. of Equity Shares,68901575.0,68922350.0,100303806.0,100303806.0,100303806.0,100303806.0,100303806.0,100303806.0,100303806.0,100303806.0,KOKUYOCMLN
New Bonus Shares,,,,,,,,,,,KOKUYOCMLN
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,KOKUYOCMLN
