Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2020-06-30 00:00:00,2021-06-30 00:00:00,Company_Name
Sales,589.57,687.28,797.78,867.49,939.5,992.56,698.13,848.99,1355.86,1008.73,PGHL
Raw Material Cost,282.73,295.53,392.15,416.5,436.87,413.32,222.95,272.83,444.47,310.28,PGHL
Change in Inventory,39.95,-3.49,29.15,16.03,1.62,1.78,-13.99,3.47,13.03,-4.54,PGHL
Power and Fuel,6.94,6.81,13.55,9.89,15.14,14.96,11.68,12.23,19.09,12.97,PGHL
Other Mfr. Exp,34.29,30.98,48.36,54.81,47.27,43.68,53.65,89.75,136.56,94.36,PGHL
Employee Cost,81.18,85.36,101.01,113.62,123.5,154.32,109.96,131.27,182.93,150.47,PGHL
Selling and admin,142.56,153.17,190.0,224.67,226.06,237.5,188.41,192.98,257.28,173.74,PGHL
Other Expenses,-4.91,6.39,4.85,5.06,7.55,14.85,20.4,5.25,9.9,15.93,PGHL
Other Income,16.92,20.14,21.31,20.27,22.02,24.27,73.82,767.93,65.64,17.68,PGHL
Depreciation,7.95,8.9,10.07,12.68,23.42,24.81,19.12,21.12,29.45,30.04,PGHL
Interest,0.11,,,,,,,,,0.8,PGHL
Profit before tax,95.59,116.79,88.25,66.56,83.33,115.17,131.79,894.96,354.85,233.28,PGHL
Tax,31.91,38.39,32.37,23.34,29.77,36.04,37.88,56.24,100.77,56.48,PGHL
Net profit,63.68,78.4,55.88,43.22,53.56,79.13,93.91,838.72,254.08,176.8,PGHL
