Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,219.91,273.11,313.23,318.31,325.99,328.72,334.15,357.08,356.67,260.7,PODDARMENT
Raw Material Cost,177.31,222.16,251.5,254.58,250.82,253.11,265.21,280.4,264.45,179.7,PODDARMENT
Change in Inventory,4.41,0.98,-0.97,0.86,-3.37,0.37,8.32,0.9,-4.84,-0.94,PODDARMENT
Power and Fuel,3.72,4.44,4.16,4.45,4.76,5.41,6.01,5.84,5.86,4.29,PODDARMENT
Other Mfr. Exp,3.74,3.99,4.13,3.98,4.17,2.1,3.83,4.41,4.05,3.17,PODDARMENT
Employee Cost,8.92,10.57,12.68,14.99,17.5,19.15,21.34,23.66,26.7,25.58,PODDARMENT
Selling and admin,10.91,13.06,15.12,16.38,18.73,19.07,18.2,17.51,18.86,13.81,PODDARMENT
Other Expenses,-0.37,-0.54,2.03,1.85,2.4,2.87,3.13,2.75,3.94,3.31,PODDARMENT
Other Income,-0.84,1.83,0.77,2.94,4.39,4.42,7.45,4.25,4.38,3.64,PODDARMENT
Depreciation,2.7,2.65,2.6,2.85,2.62,2.93,3.08,3.12,2.93,2.11,PODDARMENT
Interest,2.13,2.06,1.71,1.1,0.91,0.85,0.8,0.93,0.61,0.49,PODDARMENT
Profit before tax,14.42,17.53,19.1,21.93,25.1,28.02,28.32,23.61,28.81,30.94,PODDARMENT
Tax,4.58,4.74,5.64,5.62,6.76,7.75,9.22,7.07,7.57,7.29,PODDARMENT
Net profit,9.84,12.79,13.47,16.31,18.34,20.27,19.11,16.54,21.25,23.66,PODDARMENT
