Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,634.51,634.51,634.51,634.51,634.51,634.51,634.51,621.93,621.93,607.75,KIOCL
Reserves,1436.11,1459.73,1490.02,1503.96,1427.9,1467.05,1511.12,1372.03,1294.0,1378.24,KIOCL
Borrowings,,,,0.75,,,,,123.81,120.35,KIOCL
Other Liabilities,293.24,301.95,444.93,403.04,348.92,439.73,412.3,328.83,341.97,375.61,KIOCL
Total,2363.86,2396.19,2569.46,2542.26,2411.33,2541.29,2557.93,2322.79,2381.71,2481.95,KIOCL
Net Block,358.48,332.89,294.99,249.3,238.23,221.05,202.22,200.49,278.94,271.26,KIOCL
Capital Work in Progress,24.02,6.57,0.46,0.02,0.02,0.72,1.76,4.2,20.91,42.13,KIOCL
Investments,,,,,,,,42.31,,,KIOCL
Other Assets,1981.36,2056.73,2274.01,2292.94,2173.08,2319.52,2353.95,2075.79,2081.86,2168.56,KIOCL
Total,2363.86,2396.19,2569.46,2542.26,2411.33,2541.29,2557.93,2322.79,2381.71,2481.95,KIOCL
Receivables,85.21,166.89,81.97,13.31,16.05,144.39,54.04,63.78,122.67,242.61,KIOCL
Inventory,220.24,332.99,291.36,339.77,89.52,163.17,232.76,308.87,256.84,305.02,KIOCL
Cash & Bank,1464.54,1415.77,1715.81,1764.49,1956.74,1845.01,1863.39,1526.87,1530.09,1454.87,KIOCL
No. of Equity Shares,634513800.0,634513800.0,634513800.0,634513800.0,634513800.0,634513800.0,634513800.0,621925565.0,621925565.0,607751096.0,KIOCL
New Bonus Shares,,,,,,,,,,,KIOCL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KIOCL
