Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1423.59,1602.21,1646.39,1783.86,1857.6,1956.65,2071.17,2304.18,2081.47,1888.03,NILKAMAL
Raw Material Cost,907.47,1054.08,1024.16,1120.61,1089.02,1160.53,1172.11,1394.53,1134.44,1071.68,NILKAMAL
Change in Inventory,30.21,36.07,-19.16,-14.99,14.54,29.5,7.36,36.49,-8.06,18.39,NILKAMAL
Power and Fuel,42.34,46.96,39.54,40.89,45.29,43.4,43.45,48.17,45.94,40.01,NILKAMAL
Other Mfr. Exp,81.41,94.29,88.74,99.87,102.74,139.81,164.86,196.4,180.09,163.95,NILKAMAL
Employee Cost,90.02,101.7,105.47,113.08,135.27,145.83,164.54,178.16,175.91,154.87,NILKAMAL
Selling and admin,161.43,183.62,188.79,207.95,260.19,267.89,287.81,305.43,260.47,224.84,NILKAMAL
Other Expenses,21.88,28.6,35.57,44.08,18.21,8.41,10.83,8.27,10.54,8.58,NILKAMAL
Other Income,1.96,1.94,3.51,3.86,6.98,11.67,7.74,16.85,10.89,14.48,NILKAMAL
Depreciation,40.48,44.34,48.92,53.76,53.06,48.82,48.47,49.64,90.51,92.67,NILKAMAL
Interest,39.68,42.97,41.42,31.98,20.68,14.22,15.45,18.24,28.2,25.27,NILKAMAL
Profit before tax,71.05,43.66,58.13,60.51,154.66,168.91,178.75,158.68,158.2,139.03,NILKAMAL
Tax,15.45,12.47,18.1,18.05,49.87,50.46,61.65,47.46,36.19,35.61,NILKAMAL
Net profit,55.6,31.19,40.03,42.46,104.78,118.45,117.11,111.23,122.01,103.42,NILKAMAL
