Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,SGL
Reserves,-18.6,-57.85,-87.33,-132.4,-140.32,-127.56,-100.07,-63.77,-38.89,-1.41,SGL
Borrowings,150.19,158.11,160.03,160.43,153.58,103.69,67.27,62.13,58.16,50.62,SGL
Other Liabilities,33.09,39.94,62.51,83.83,78.48,63.86,71.58,70.53,46.92,14.94,SGL
Total,191.9,167.42,162.43,139.08,118.96,67.21,66.0,96.11,93.41,91.37,SGL
Net Block,61.45,54.56,48.49,30.54,26.22,23.27,20.55,20.5,18.96,17.92,SGL
Capital Work in Progress,,,,,,,,,,,SGL
Investments,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.07,SGL
Other Assets,130.44,112.85,113.93,108.53,92.73,43.93,45.44,75.6,74.44,72.38,SGL
Total,191.9,167.42,162.43,139.08,118.96,67.21,66.0,96.11,93.41,91.37,SGL
Receivables,51.81,41.56,40.98,40.9,35.93,17.2,19.52,54.98,58.42,56.2,SGL
Inventory,72.26,64.15,63.2,39.72,30.9,21.15,21.4,13.32,9.58,9.05,SGL
Cash & Bank,1.03,2.63,0.72,7.93,6.76,0.42,0.2,1.46,0.56,1.41,SGL
No. of Equity Shares,27452680.0,27452680.0,27452680.0,27452680.0,27452680.0,27452680.0,27452680.0,27452680.0,27452680.0,27452680.0,SGL
New Bonus Shares,,,,,,,,,,,SGL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SGL
