Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,79.72,79.83,79.9,79.94,79.96,79.97,80.03,77.82,77.82,77.84,REDINGTON
Reserves,829.26,985.64,1186.85,1280.63,1458.47,1529.73,1609.43,1526.12,1723.97,1989.89,REDINGTON
Borrowings,620.72,619.27,357.03,283.77,477.52,707.29,766.27,830.55,1199.81,22.49,REDINGTON
Other Liabilities,1111.88,1146.73,1406.84,1386.98,1890.95,2216.0,1993.24,2771.73,2712.06,3171.26,REDINGTON
Total,2641.58,2831.47,3030.62,3031.32,3906.9,4532.99,4448.97,5206.22,5713.66,5261.48,REDINGTON
Net Block,72.15,66.73,94.15,96.49,91.15,97.27,91.75,84.81,139.53,120.48,REDINGTON
Capital Work in Progress,8.68,15.3,3.99,3.77,14.03,0.5,14.84,33.05,,,REDINGTON
Investments,590.43,659.12,483.7,546.46,593.84,602.72,605.06,638.45,644.67,639.98,REDINGTON
Other Assets,1970.32,2090.32,2448.78,2384.6,3207.88,3832.5,3737.32,4449.91,4929.46,4501.02,REDINGTON
Total,2641.58,2831.47,3030.62,3031.32,3906.9,4532.99,4448.97,5206.22,5713.66,5261.48,REDINGTON
Receivables,834.17,933.02,1235.08,1267.62,1458.47,1979.83,2218.15,2381.26,2805.58,2813.8,REDINGTON
Inventory,816.99,771.86,830.49,834.97,1486.87,1565.92,1089.48,1532.97,1118.38,1060.68,REDINGTON
Cash & Bank,61.82,150.38,92.59,28.99,49.79,76.72,120.09,121.29,617.58,303.66,REDINGTON
No. of Equity Shares,398578195.0,399152570.0,399481820.0,399702790.0,399813230.0,399848460.0,400172685.0,389081315.0,389087750.0,389219272.0,REDINGTON
New Bonus Shares,,,,,,,,,,,REDINGTON
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,REDINGTON
