Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.03,21.03,21.03,21.03,21.03,24.53,24.53,24.53,24.53,32.26,BEDMUTHA
Reserves,101.75,103.94,105.78,100.93,70.61,39.55,-42.45,-113.31,-184.36,46.21,BEDMUTHA
Borrowings,89.94,111.92,183.1,249.69,333.03,397.85,482.06,509.16,505.18,227.61,BEDMUTHA
Other Liabilities,27.28,97.97,114.61,178.35,184.58,204.45,149.78,156.55,135.36,161.5,BEDMUTHA
Total,240.0,334.86,424.52,550.0,609.25,666.38,613.92,576.93,480.71,467.58,BEDMUTHA
Net Block,62.24,101.28,102.43,100.32,264.93,242.25,274.06,241.12,209.45,189.71,BEDMUTHA
Capital Work in Progress,10.83,59.46,143.22,207.35,58.02,82.7,36.85,40.17,43.97,33.79,BEDMUTHA
Investments,2.91,3.94,4.01,6.26,6.83,7.06,6.54,5.1,4.01,3.61,BEDMUTHA
Other Assets,164.02,170.18,174.86,236.07,279.47,334.37,296.47,290.54,223.28,240.47,BEDMUTHA
Total,240.0,334.86,424.52,550.0,609.25,666.38,613.92,576.93,480.71,467.58,BEDMUTHA
Receivables,41.64,54.37,49.46,67.11,102.77,121.89,74.5,48.71,49.83,62.16,BEDMUTHA
Inventory,51.32,42.97,49.14,91.46,95.0,100.4,33.75,32.03,40.85,39.78,BEDMUTHA
Cash & Bank,17.01,10.55,9.63,25.05,17.11,23.39,33.97,12.63,12.89,12.69,BEDMUTHA
No. of Equity Shares,21031611.0,21031611.0,21031611.0,21031611.0,21031611.0,24531611.0,24531611.0,24531611.0,24531611.0,32263884.0,BEDMUTHA
New Bonus Shares,,,,,,,,,,,BEDMUTHA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BEDMUTHA
