Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,21.68,25.29,25.06,23.08,17.55,28.17,30.48,30.64,33.44,35.4,ZOTA
Expenses,20.83,23.87,24.33,21.55,16.4,27.32,31.67,30.79,28.55,30.47,ZOTA
Other Income,0.3,0.37,0.31,0.53,0.23,1.24,0.57,0.25,0.3,0.18,ZOTA
Depreciation,0.3,0.32,0.48,1.0,0.74,0.77,0.8,0.86,0.62,0.66,ZOTA
Interest,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.05,0.01,0.01,ZOTA
Profit before tax,0.84,1.46,0.54,1.04,0.63,1.31,-1.45,-0.81,4.56,4.44,ZOTA
Tax,0.27,0.37,0.16,0.32,0.12,0.29,-0.44,-0.13,1.19,1.12,ZOTA
Net profit,0.56,1.09,0.38,0.73,0.51,1.02,-1.01,-0.68,3.37,3.32,ZOTA
Operating Profit,0.85,1.42,0.73,1.53,1.15,0.85,-1.19,-0.15,4.89,4.93,ZOTA
