Report Date,2012-03-31 00:00:00,2013-06-30 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,114.68,114.07,93.86,156.91,189.87,148.81,220.17,213.39,205.33,206.0,INDOTECH
Raw Material Cost,107.83,99.97,77.56,129.01,147.53,123.84,161.62,157.37,170.13,135.3,INDOTECH
Change in Inventory,4.81,7.54,-2.64,0.48,-3.34,14.07,-13.09,-7.36,16.56,-7.72,INDOTECH
Power and Fuel,2.24,3.06,1.75,2.36,2.35,2.08,2.29,2.17,2.21,1.95,INDOTECH
Other Mfr. Exp,4.07,3.69,2.98,7.09,8.34,6.56,5.73,8.06,8.39,6.87,INDOTECH
Employee Cost,15.29,17.67,10.59,13.64,16.13,17.02,18.39,19.88,21.64,22.61,INDOTECH
Selling and admin,16.82,17.0,10.09,13.13,9.92,14.33,17.09,14.43,14.59,14.85,INDOTECH
Other Expenses,5.35,19.05,3.22,1.64,3.19,1.98,3.16,6.2,3.03,5.42,INDOTECH
Other Income,1.0,1.46,10.89,16.69,12.76,1.79,4.55,1.24,5.42,2.92,INDOTECH
Depreciation,4.12,5.04,2.99,5.18,5.35,4.82,4.74,5.19,4.79,4.82,INDOTECH
Interest,4.76,7.77,11.73,5.77,2.45,3.11,2.3,2.36,2.43,3.02,INDOTECH
Profit before tax,-39.99,-50.18,-18.8,-3.74,4.03,-9.07,-3.69,-8.39,0.1,6.36,INDOTECH
Tax,,,,,,2.21,,,-1.82,0.07,INDOTECH
Net profit,-39.98,-50.18,-18.8,-3.74,4.02,-11.27,-3.69,-8.39,1.92,6.29,INDOTECH
