Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,TEXINFRA
Reserves,234.95,248.86,263.42,268.72,309.24,399.75,451.94,353.18,293.38,355.6,TEXINFRA
Borrowings,,,,,0.24,1.2,28.94,26.2,28.18,29.08,TEXINFRA
Other Liabilities,19.53,17.62,17.25,19.18,14.71,9.2,12.08,17.0,18.53,11.18,TEXINFRA
Total,267.22,279.22,293.41,300.64,336.93,422.89,505.7,409.12,352.83,408.6,TEXINFRA
Net Block,128.5,126.97,134.98,134.79,67.17,136.07,134.27,132.11,134.78,133.62,TEXINFRA
Capital Work in Progress,3.0,5.23,0.1,0.1,1.06,0.91,2.33,3.83,4.89,5.69,TEXINFRA
Investments,100.77,111.75,113.43,128.56,189.19,200.71,272.14,167.85,92.99,162.12,TEXINFRA
Other Assets,34.95,35.27,44.9,37.19,79.51,85.2,96.96,105.33,120.17,107.17,TEXINFRA
Total,267.22,279.22,293.41,300.64,336.93,422.89,505.7,409.12,352.83,408.6,TEXINFRA
Receivables,0.03,0.09,0.08,0.17,0.15,0.45,0.7,1.06,2.53,2.28,TEXINFRA
Inventory,,,,,,0.1,0.12,0.17,0.13,0.07,TEXINFRA
Cash & Bank,0.42,0.76,1.26,1.97,2.9,3.36,1.39,3.48,0.91,0.86,TEXINFRA
No. of Equity Shares,127426590.0,127426590.0,127426590.0,127426590.0,127427590.0,127427590.0,127426590.0,127426590.0,127426590.0,127426590.0,TEXINFRA
New Bonus Shares,,,,,,,,,,,TEXINFRA
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,TEXINFRA
