Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,MANINFRA
Reserves,487.41,518.82,539.03,581.29,573.77,633.7,678.48,756.64,811.24,881.15,MANINFRA
Borrowings,,15.91,7.23,3.2,,,,10.43,,,MANINFRA
Other Liabilities,272.21,192.56,136.61,73.78,72.72,96.44,69.89,54.84,68.22,105.95,MANINFRA
Total,809.12,776.79,732.37,707.77,695.99,779.64,797.87,871.41,928.96,1036.6,MANINFRA
Net Block,65.43,60.32,48.24,35.54,31.47,32.28,29.57,52.35,48.28,43.75,MANINFRA
Capital Work in Progress,5.51,0.13,0.3,0.06,,,,1.74,0.01,0.94,MANINFRA
Investments,13.37,21.15,59.41,139.05,147.92,219.83,142.05,89.8,90.42,135.72,MANINFRA
Other Assets,724.81,695.19,624.42,533.12,516.6,527.53,626.25,727.52,790.25,856.19,MANINFRA
Total,809.12,776.79,732.37,707.77,695.99,779.64,797.87,871.41,928.96,1036.6,MANINFRA
Receivables,132.56,134.12,128.95,127.89,121.56,119.62,59.38,61.57,32.59,41.54,MANINFRA
Inventory,31.8,10.35,5.12,4.4,2.33,2.06,1.57,2.2,3.9,1.69,MANINFRA
Cash & Bank,106.1,87.12,78.12,109.58,98.44,73.48,71.98,47.94,60.46,136.47,MANINFRA
No. of Equity Shares,49500054.0,49500054.0,49500054.0,247500270.0,247500270.0,247500270.0,247500270.0,247500270.0,247500270.0,247500270.0,MANINFRA
New Bonus Shares,,,,,,,,,,,MANINFRA
Face value,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,MANINFRA
