Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,46.55,47.41,53.25,48.89,11.62,28.11,32.62,54.12,54.36,59.85,BALKRISHNA
Expenses,51.54,50.26,54.97,52.76,16.49,31.93,33.92,53.32,54.56,62.43,BALKRISHNA
Other Income,1.08,-0.05,0.46,-1.27,1.14,0.64,0.54,0.47,0.36,14.03,BALKRISHNA
Depreciation,1.63,1.68,1.67,1.65,1.59,1.6,1.59,1.55,1.57,1.57,BALKRISHNA
Interest,3.96,3.39,2.8,2.72,3.06,3.11,2.98,3.78,2.34,2.09,BALKRISHNA
Profit before tax,-9.5,-7.97,-5.73,-9.51,-8.38,-7.89,-5.33,-4.06,-3.75,7.79,BALKRISHNA
Tax,0.48,0.52,0.34,0.51,-0.23,-0.01,0.22,0.2,0.03,-0.15,BALKRISHNA
Net profit,-9.99,-8.48,-6.07,-10.02,-8.16,-7.88,-5.55,-4.26,-3.78,7.93,BALKRISHNA
Operating Profit,-4.99,-2.85,-1.72,-3.87,-4.87,-3.82,-1.3,0.8,-0.2,-2.58,BALKRISHNA
