Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,82.44,111.52,145.39,166.75,195.89,252.27,296.07,336.93,425.77,385.31,TASTYBITE
Raw Material Cost,48.91,65.3,94.08,106.74,124.76,147.25,172.88,209.83,286.3,248.09,TASTYBITE
Change in Inventory,0.29,1.25,1.82,0.12,1.3,0.56,1.68,3.98,3.13,4.59,TASTYBITE
Power and Fuel,2.1,2.83,5.57,5.85,6.15,7.37,10.2,11.54,13.2,11.44,TASTYBITE
Other Mfr. Exp,4.19,4.63,3.83,3.83,4.07,16.62,18.76,22.67,29.93,24.46,TASTYBITE
Employee Cost,10.49,13.36,16.95,17.71,21.21,17.89,21.21,27.0,31.44,29.74,TASTYBITE
Selling and admin,8.71,10.62,12.34,15.58,15.69,17.5,22.67,14.92,16.0,13.66,TASTYBITE
Other Expenses,3.28,3.3,2.89,2.42,3.83,3.19,4.39,9.12,7.05,8.72,TASTYBITE
Other Income,0.63,0.32,0.38,11.41,12.87,2.79,6.72,18.23,28.74,18.98,TASTYBITE
Depreciation,2.12,2.7,4.01,6.87,7.38,9.08,10.98,12.65,16.85,17.17,TASTYBITE
Interest,1.17,1.05,1.67,2.78,2.4,2.52,2.34,4.33,3.52,3.03,TASTYBITE
Profit before tax,2.39,9.3,6.25,16.5,24.57,34.2,41.04,47.08,53.35,52.57,TASTYBITE
Tax,0.73,2.98,1.93,5.71,8.45,12.2,14.59,17.01,12.49,13.23,TASTYBITE
Net profit,1.66,6.33,4.33,10.79,16.12,21.99,26.46,30.06,40.86,39.34,TASTYBITE
