Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,AMRUTANJAN
Reserves,77.95,84.95,94.0,101.92,117.55,112.79,125.74,142.81,156.5,212.64,AMRUTANJAN
Borrowings,21.79,12.64,5.5,,,2.48,,,1.69,1.34,AMRUTANJAN
Other Liabilities,21.56,26.04,21.81,25.4,28.27,34.02,37.58,41.89,44.24,57.38,AMRUTANJAN
Total,124.22,126.55,124.23,130.24,148.74,152.21,166.24,187.62,205.35,274.28,AMRUTANJAN
Net Block,19.02,17.25,14.71,13.04,22.4,27.14,27.54,25.7,26.1,23.27,AMRUTANJAN
Capital Work in Progress,0.52,0.62,0.97,3.77,0.82,0.78,,,,1.57,AMRUTANJAN
Investments,34.41,30.02,13.92,13.75,9.82,9.59,7.58,17.52,18.21,17.84,AMRUTANJAN
Other Assets,70.27,78.66,94.63,99.68,115.7,114.7,131.12,144.4,161.04,231.6,AMRUTANJAN
Total,124.22,126.55,124.23,130.24,148.74,152.21,166.24,187.62,205.35,274.28,AMRUTANJAN
Receivables,13.08,27.43,23.87,26.34,26.18,28.66,27.96,32.93,26.46,17.66,AMRUTANJAN
Inventory,9.31,6.97,6.66,7.21,7.91,10.03,10.36,14.58,23.72,17.46,AMRUTANJAN
Cash & Bank,15.06,14.78,34.71,37.59,47.95,30.64,73.11,81.31,36.33,139.32,AMRUTANJAN
No. of Equity Shares,2923063.0,14615315.0,14615315.0,14615315.0,14615315.0,14615315.0,14615315.0,29230630.0,29230630.0,29230630.0,AMRUTANJAN
New Bonus Shares,,,,,,,,,,,AMRUTANJAN
Face value,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,AMRUTANJAN
