Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,217.79,205.35,45.43,67.46,77.9,67.55,68.39,29.83,26.49,29.17,GUJAPOLLO
Raw Material Cost,142.1,132.35,29.56,55.72,55.96,47.87,56.32,19.35,18.18,24.93,GUJAPOLLO
Change in Inventory,-6.39,-0.76,-5.83,2.82,,-3.01,0.53,-2.69,-1.01,-1.83,GUJAPOLLO
Power and Fuel,0.71,0.86,0.31,0.49,0.47,0.48,0.68,0.25,0.28,0.25,GUJAPOLLO
Other Mfr. Exp,7.68,8.41,4.51,3.77,5.67,6.43,7.46,3.38,3.21,2.41,GUJAPOLLO
Employee Cost,11.52,11.74,3.79,4.92,5.58,5.76,5.59,3.56,3.87,4.45,GUJAPOLLO
Selling and admin,16.43,17.96,8.44,5.75,5.31,5.8,4.47,3.89,4.02,4.04,GUJAPOLLO
Other Expenses,1.51,3.03,2.1,5.51,9.59,13.88,2.36,0.26,0.43,1.65,GUJAPOLLO
Other Income,4.8,9.24,147.84,19.28,12.77,31.76,28.27,13.22,19.37,14.91,GUJAPOLLO
Depreciation,3.49,3.88,1.47,2.4,2.2,2.37,2.4,2.33,2.29,2.38,GUJAPOLLO
Interest,4.66,5.46,3.81,10.65,9.97,5.91,1.51,1.15,0.92,0.46,GUJAPOLLO
Profit before tax,28.1,30.14,133.45,0.35,-4.08,7.8,16.4,6.19,11.65,1.68,GUJAPOLLO
Tax,9.85,8.43,-2.51,2.93,-0.42,-2.27,6.03,-0.06,1.37,-0.39,GUJAPOLLO
Net profit,18.25,21.71,135.97,-2.58,-3.67,10.07,10.37,6.25,10.29,2.07,GUJAPOLLO
