Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,232.99,232.99,232.99,232.99,232.99,274.59,274.59,274.59,499.15,499.15,SUMICHEM
Reserves,-82.31,-69.53,-36.38,-1.56,63.07,359.74,664.86,536.17,709.55,1028.68,SUMICHEM
Borrowings,,1.05,,,,,10.15,19.75,35.58,32.64,SUMICHEM
Other Liabilities,208.46,202.04,243.45,234.25,280.3,288.12,694.53,1015.75,848.27,1095.21,SUMICHEM
Total,359.14,366.55,440.06,465.68,576.36,922.45,1644.13,1846.26,2092.55,2655.68,SUMICHEM
Net Block,53.22,47.81,47.04,50.67,52.18,52.54,266.72,279.18,319.4,309.27,SUMICHEM
Capital Work in Progress,,,,,0.6,7.4,8.71,8.06,10.27,14.21,SUMICHEM
Investments,0.04,0.04,0.03,0.03,0.11,277.41,1.74,0.9,86.87,291.11,SUMICHEM
Other Assets,305.88,318.7,392.99,414.98,523.47,585.1,1366.96,1558.12,1676.01,2041.09,SUMICHEM
Total,359.14,366.55,440.06,465.68,576.36,922.45,1644.13,1846.26,2092.55,2655.68,SUMICHEM
Receivables,129.42,130.26,155.89,152.69,183.28,221.19,550.89,668.94,847.83,845.5,SUMICHEM
Inventory,113.02,133.74,164.93,188.37,235.2,277.59,605.16,680.04,587.01,753.81,SUMICHEM
Cash & Bank,35.35,18.33,29.18,25.31,72.01,37.97,65.74,40.18,82.72,230.7,SUMICHEM
No. of Equity Shares,232984521.0,232984521.0,232984521.0,232984521.0,232984521.0,274588095.0,274588095.0,274588095.0,499145736.0,499145736.0,SUMICHEM
New Bonus Shares,,,,,,,,,,,SUMICHEM
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SUMICHEM
