Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.82,7.82,7.82,7.82,7.82,7.82,7.82,7.82,7.82,7.82,ASPINWALL
Reserves,89.84,92.58,95.03,97.12,103.03,113.21,123.69,127.85,124.03,131.03,ASPINWALL
Borrowings,37.91,17.58,40.41,39.76,41.24,28.22,71.3,69.66,48.76,34.97,ASPINWALL
Other Liabilities,34.03,29.93,37.56,36.94,48.0,57.81,56.82,48.27,54.97,56.98,ASPINWALL
Total,169.6,147.91,180.82,181.64,200.09,207.06,259.63,253.6,235.58,230.8,ASPINWALL
Net Block,42.55,52.02,50.35,49.76,51.82,51.65,52.61,75.01,74.13,70.3,ASPINWALL
Capital Work in Progress,0.04,0.03,0.04,0.04,5.66,12.1,17.82,,0.07,2.11,ASPINWALL
Investments,15.51,6.19,8.5,2.0,2.04,1.05,1.09,1.36,1.56,1.56,ASPINWALL
Other Assets,111.5,89.67,121.93,129.84,140.57,142.26,188.11,177.23,159.82,156.83,ASPINWALL
Total,169.6,147.91,180.82,181.64,200.09,207.06,259.63,253.6,235.58,230.8,ASPINWALL
Receivables,19.86,14.85,16.01,26.34,30.4,26.86,33.88,33.28,41.58,38.66,ASPINWALL
Inventory,52.41,35.15,64.34,57.51,58.0,61.36,107.78,98.6,68.68,66.26,ASPINWALL
Cash & Bank,4.28,6.19,5.02,5.74,5.24,4.53,2.98,4.01,4.58,5.06,ASPINWALL
No. of Equity Shares,7818288.0,7818288.0,7818288.0,7818288.0,7818288.0,7818288.0,7818288.0,7818000.0,7818000.0,7818000.0,ASPINWALL
New Bonus Shares,,,,,,,,,,,ASPINWALL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ASPINWALL
