Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2489.96,1268.4,1574.72,1666.88,1818.52,511.49,661.36,710.04,606.56,443.36,ORIENTPPR
Raw Material Cost,864.47,787.32,1001.64,1029.15,1056.04,156.55,184.12,196.68,198.41,142.16,ORIENTPPR
Change in Inventory,13.99,9.14,17.74,40.45,-5.68,-2.99,-5.27,-3.38,6.39,4.04,ORIENTPPR
Power and Fuel,406.93,118.24,99.94,119.99,108.98,88.65,101.61,93.39,113.19,116.3,ORIENTPPR
Other Mfr. Exp,147.87,80.31,95.91,114.77,112.5,100.13,115.56,126.27,113.08,93.42,ORIENTPPR
Employee Cost,149.16,122.73,145.62,165.48,183.09,82.97,81.62,85.64,85.01,81.27,ORIENTPPR
Selling and admin,521.84,186.15,211.09,252.77,238.94,36.47,47.0,47.72,41.04,36.6,ORIENTPPR
Other Expenses,-13.57,-10.67,-7.73,-1.35,13.83,42.65,14.29,19.03,14.55,11.03,ORIENTPPR
Other Income,21.83,17.12,39.4,18.82,17.39,77.47,11.23,33.71,11.66,9.61,ORIENTPPR
Depreciation,88.4,36.71,46.81,43.7,44.31,25.18,28.31,31.61,33.16,32.39,ORIENTPPR
Interest,42.33,19.19,37.12,43.78,51.19,20.6,14.7,9.97,5.23,6.6,ORIENTPPR
Profit before tax,318.35,-45.32,1.46,-42.14,21.35,32.77,80.11,130.06,20.94,-62.76,ORIENTPPR
Tax,106.07,-13.09,-2.77,-13.48,0.33,-5.15,30.82,28.41,1.01,-16.22,ORIENTPPR
Net profit,212.28,-32.23,4.24,-28.65,21.02,37.92,49.29,101.65,19.93,-46.55,ORIENTPPR
