Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.67,9.07,9.07,9.85,15.67,15.67,16.33,16.33,16.33,16.33,CONTROLPR
Reserves,50.99,62.42,73.77,91.2,106.34,121.44,167.49,186.92,187.5,219.57,CONTROLPR
Borrowings,3.32,2.98,5.27,8.19,13.12,14.73,,,,,CONTROLPR
Other Liabilities,13.61,21.85,26.82,30.03,26.27,54.21,53.16,49.75,54.64,56.69,CONTROLPR
Total,76.59,96.32,114.93,139.27,161.4,206.05,236.98,253.0,258.47,292.59,CONTROLPR
Net Block,13.66,15.49,18.15,18.4,38.28,80.0,80.37,84.16,92.42,103.19,CONTROLPR
Capital Work in Progress,,1.21,4.43,15.54,4.86,0.16,2.94,0.17,4.48,7.29,CONTROLPR
Investments,15.97,20.77,18.55,15.78,13.13,17.51,21.68,38.94,19.51,31.32,CONTROLPR
Other Assets,46.96,58.85,73.8,89.55,105.13,108.38,131.99,129.73,142.06,150.79,CONTROLPR
Total,76.59,96.32,114.93,139.27,161.4,206.05,236.98,253.0,258.47,292.59,CONTROLPR
Receivables,17.29,20.48,23.5,26.91,36.41,34.18,42.36,46.95,49.68,56.34,CONTROLPR
Inventory,26.14,32.19,46.15,56.09,62.36,54.07,65.5,61.83,63.23,66.87,CONTROLPR
Cash & Bank,0.6,0.52,0.76,1.0,1.82,1.24,3.69,2.21,4.89,6.11,CONTROLPR
No. of Equity Shares,8673248.0,9073248.0,9073248.0,9848248.0,15672372.0,15672372.0,16331712.0,16331712.0,16331712.0,16331712.0,CONTROLPR
New Bonus Shares,,,,,,,,,,,CONTROLPR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CONTROLPR
