Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,83.85,83.88,88.02,88.03,88.06,88.23,132.76,132.9,132.92,132.92,MHRIL
Reserves,485.0,550.43,701.73,642.84,502.53,586.19,631.69,163.92,43.23,201.79,MHRIL
Borrowings,0.79,1.95,2.91,6.41,,,,,187.26,164.69,MHRIL
Other Liabilities,1403.47,1608.06,1818.49,1976.65,2092.62,2312.0,2523.32,5528.74,5831.89,5425.44,MHRIL
Total,1973.11,2244.32,2611.15,2713.93,2683.21,2986.42,3287.77,5825.56,6195.3,5924.84,MHRIL
Net Block,441.02,452.16,689.57,795.92,917.87,894.63,858.33,1799.28,2012.73,2175.73,MHRIL
Capital Work in Progress,195.44,252.62,68.2,71.69,36.03,61.72,109.41,222.18,243.31,121.24,MHRIL
Investments,208.49,185.91,158.74,151.08,138.46,180.77,543.75,410.99,492.17,161.77,MHRIL
Other Assets,1128.16,1353.63,1694.64,1695.24,1590.85,1849.3,1776.28,3393.11,3447.09,3466.1,MHRIL
Total,1973.11,2244.32,2611.15,2713.93,2683.21,2986.42,3287.77,5825.56,6195.3,5924.84,MHRIL
Receivables,518.05,625.98,843.42,870.45,833.39,901.34,970.0,1059.49,1187.5,914.71,MHRIL
Inventory,3.67,6.38,9.59,5.34,5.89,5.93,6.33,5.63,4.72,4.54,MHRIL
Cash & Bank,8.39,33.84,38.68,16.61,26.44,167.85,24.95,27.24,206.32,342.81,MHRIL
No. of Equity Shares,84639772.0,84639772.0,88024173.0,88780856.0,88058418.0,88780856.0,132759494.0,133553784.0,133553784.0,133553784.0,MHRIL
New Bonus Shares,,,,,,,44417928.0,,,,MHRIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MHRIL
