Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,INEOSSTYRO
Reserves,362.49,417.44,459.66,486.22,509.09,569.46,626.93,605.67,591.7,871.19,INEOSSTYRO
Borrowings,130.59,67.24,89.29,109.58,169.81,208.87,104.4,265.38,223.81,98.39,INEOSSTYRO
Other Liabilities,83.45,135.51,280.57,214.92,228.73,253.73,304.53,233.11,222.13,326.21,INEOSSTYRO
Total,594.12,637.78,847.11,828.31,925.22,1049.65,1053.45,1121.75,1055.23,1313.38,INEOSSTYRO
Net Block,129.22,123.79,136.29,216.55,241.21,219.04,213.73,200.28,364.71,369.12,INEOSSTYRO
Capital Work in Progress,10.6,29.26,56.37,0.2,2.13,17.69,15.29,96.0,56.27,29.71,INEOSSTYRO
Investments,101.37,17.1,33.25,101.04,0.52,0.85,0.8,0.31,0.18,0.58,INEOSSTYRO
Other Assets,352.93,467.63,621.2,510.52,681.36,812.07,823.63,825.16,634.07,913.97,INEOSSTYRO
Total,594.12,637.78,847.11,828.31,925.22,1049.65,1053.45,1121.75,1055.23,1313.38,INEOSSTYRO
Receivables,123.89,174.9,220.89,202.28,224.01,222.46,244.92,235.69,172.24,305.98,INEOSSTYRO
Inventory,94.69,95.19,173.03,162.41,192.28,319.53,299.9,315.49,268.48,289.91,INEOSSTYRO
Cash & Bank,63.2,32.54,36.82,5.01,24.77,16.11,40.39,45.71,3.44,242.22,INEOSSTYRO
No. of Equity Shares,17585625.0,17585625.0,17585625.0,17585625.0,17585625.0,17585625.0,17585625.0,17585625.0,17585625.0,17585625.0,INEOSSTYRO
New Bonus Shares,,,,,,,,,,,INEOSSTYRO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,INEOSSTYRO
