Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,2.99,2.99,2.99,3.99,4.15,4.15,4.45,4.47,4.47,4.48,SAFARI
Reserves,9.85,9.23,9.34,70.03,86.96,96.78,168.0,195.48,225.38,205.74,SAFARI
Borrowings,18.0,37.34,54.28,32.99,58.26,41.87,55.0,104.23,114.23,40.85,SAFARI
Other Liabilities,19.6,23.37,35.3,22.62,27.01,54.53,46.71,80.47,70.87,145.1,SAFARI
Total,50.44,72.93,101.91,129.63,176.38,197.33,274.16,384.65,414.95,396.17,SAFARI
Net Block,2.97,4.07,12.04,12.3,24.27,23.31,31.47,28.94,79.44,66.72,SAFARI
Capital Work in Progress,,,0.1,0.1,0.3,1.09,0.16,,0.23,0.07,SAFARI
Investments,,,,0.11,0.06,0.05,0.05,0.05,0.05,0.05,SAFARI
Other Assets,47.47,68.86,89.77,117.12,151.75,172.88,242.48,355.66,335.23,329.33,SAFARI
Total,50.44,72.93,101.91,129.63,176.38,197.33,274.16,384.65,414.95,396.17,SAFARI
Receivables,20.31,31.76,31.72,40.19,54.28,58.45,97.87,141.08,147.67,90.6,SAFARI
Inventory,23.29,29.2,46.39,59.61,76.16,93.71,122.11,185.82,160.03,113.98,SAFARI
Cash & Bank,1.79,3.26,3.37,3.94,4.93,4.85,2.79,0.69,0.81,4.42,SAFARI
No. of Equity Shares,2990000.0,2990000.0,2990000.0,3985000.0,4150000.0,4150000.0,22250000.0,22325500.0,22364000.0,22386500.0,SAFARI
New Bonus Shares,,,,,,,,,,,SAFARI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,SAFARI
