Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,29.19,29.19,29.19,29.19,29.19,29.44,29.44,29.44,29.44,29.44,SIGIND
Reserves,5.85,13.57,24.83,58.09,75.7,83.49,100.33,112.22,146.94,159.17,SIGIND
Borrowings,245.75,266.69,261.72,190.83,194.04,207.28,233.63,198.7,230.93,280.6,SIGIND
Other Liabilities,142.53,147.46,190.57,222.87,215.64,267.78,252.19,314.18,246.74,259.61,SIGIND
Total,423.32,456.91,506.31,500.98,514.57,587.99,615.59,654.54,654.05,728.82,SIGIND
Net Block,75.49,77.92,81.74,81.38,77.48,72.35,79.31,82.27,76.6,81.33,SIGIND
Capital Work in Progress,3.94,,0.1,,,4.1,1.44,,0.5,1.65,SIGIND
Investments,7.69,7.69,0.08,0.07,0.07,0.24,0.19,0.13,0.08,0.14,SIGIND
Other Assets,336.2,371.3,424.39,419.53,437.02,511.3,534.65,572.14,576.87,645.7,SIGIND
Total,423.32,456.91,506.31,500.98,514.57,587.99,615.59,654.54,654.05,728.82,SIGIND
Receivables,184.67,203.11,241.23,227.53,264.94,307.36,290.94,292.58,302.18,327.25,SIGIND
Inventory,67.37,72.91,87.67,116.85,103.46,127.74,164.8,196.78,191.56,222.09,SIGIND
Cash & Bank,49.8,67.82,64.3,39.82,34.23,27.7,31.97,29.79,18.97,20.66,SIGIND
No. of Equity Shares,29187000.0,29187000.0,29187000.0,29187000.0,291870000.0,294370000.0,294370000.0,29437000.0,29437000.0,29437000.0,SIGIND
New Bonus Shares,,,,,,,,,,,SIGIND
Face value,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0,10.0,SIGIND
