Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,315.36,378.6,465.84,502.8,506.78,476.7,552.21,573.43,516.46,500.81,MAYURUNIQ
Raw Material Cost,237.21,273.9,318.14,324.5,291.9,271.28,325.39,359.67,307.03,287.98,MAYURUNIQ
Change in Inventory,3.01,6.01,1.69,-1.5,0.24,-0.21,1.42,8.05,1.08,7.34,MAYURUNIQ
Power and Fuel,2.2,10.06,12.37,16.73,16.85,15.99,18.54,20.67,19.05,16.58,MAYURUNIQ
Other Mfr. Exp,4.96,6.42,8.37,14.35,15.39,14.51,16.9,21.51,21.97,20.84,MAYURUNIQ
Employee Cost,10.54,12.35,18.42,24.29,28.46,26.5,27.74,29.03,32.48,33.8,MAYURUNIQ
Selling and admin,11.19,15.57,19.2,24.74,23.83,16.21,15.2,21.54,23.7,24.53,MAYURUNIQ
Other Expenses,-1.08,-2.81,-3.16,-5.09,-4.96,4.54,4.69,1.46,6.43,3.96,MAYURUNIQ
Other Income,1.66,2.67,0.78,5.93,5.63,11.4,13.09,21.39,19.07,19.56,MAYURUNIQ
Depreciation,3.87,5.17,7.02,11.86,16.12,16.7,17.11,18.02,18.42,18.41,MAYURUNIQ
Interest,1.96,2.44,4.3,2.6,3.4,1.38,1.35,0.84,1.67,3.43,MAYURUNIQ
Profit before tax,49.18,64.18,83.65,93.25,121.66,120.78,139.8,130.13,105.86,118.18,MAYURUNIQ
Tax,15.81,20.55,26.86,27.35,39.15,38.71,45.7,42.97,25.22,29.14,MAYURUNIQ
Net profit,33.37,43.63,56.8,65.9,82.51,82.08,94.1,87.17,80.64,89.04,MAYURUNIQ
