Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.19,17.19,17.19,17.3,17.39,17.46,17.48,21.41,21.41,21.45,GOKEX
Reserves,210.56,104.96,104.13,139.16,195.44,148.02,112.56,218.15,207.25,270.42,GOKEX
Borrowings,258.56,316.92,310.9,310.86,343.47,474.22,472.45,380.7,439.93,476.25,GOKEX
Other Liabilities,109.1,182.83,175.58,177.23,168.33,154.5,191.69,202.3,270.62,236.89,GOKEX
Total,595.41,621.9,607.8,644.55,724.63,794.2,794.18,822.56,939.21,1005.01,GOKEX
Net Block,203.84,187.62,158.46,125.12,91.56,93.8,95.39,107.18,171.21,235.43,GOKEX
Capital Work in Progress,4.78,0.19,0.19,2.19,2.48,0.9,0.07,1.45,0.79,,GOKEX
Investments,56.58,42.18,32.18,32.18,28.91,28.9,19.88,19.88,55.39,56.69,GOKEX
Other Assets,330.21,391.91,416.97,485.06,601.68,670.6,678.84,694.05,711.82,712.89,GOKEX
Total,595.41,621.9,607.8,644.55,724.63,794.2,794.18,822.56,939.21,1005.01,GOKEX
Receivables,62.17,77.99,97.41,77.33,79.85,211.64,216.16,161.67,143.53,179.84,GOKEX
Inventory,168.11,244.34,201.92,208.65,193.84,186.58,173.32,257.71,286.3,257.63,GOKEX
Cash & Bank,39.73,13.86,34.5,70.41,209.18,44.8,17.24,11.1,12.23,14.98,GOKEX
No. of Equity Shares,34376000.0,34376000.0,34376000.0,34594332.0,34789326.0,34927662.0,34952829.0,42815663.0,42825663.0,42895663.0,GOKEX
New Bonus Shares,,,,,,,,,,,GOKEX
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,GOKEX
