Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.96,21.96,21.96,21.96,21.96,21.96,21.96,21.96,21.96,21.96,SHREYAS
Reserves,121.57,127.23,111.43,160.55,204.8,212.29,290.52,313.69,313.05,358.95,SHREYAS
Borrowings,62.12,103.1,95.01,99.4,160.44,175.97,262.29,299.2,266.04,202.49,SHREYAS
Other Liabilities,16.21,28.49,41.94,33.89,49.77,66.64,67.19,81.38,79.19,64.99,SHREYAS
Total,221.86,280.78,270.34,315.8,436.97,476.86,641.96,716.23,680.24,648.39,SHREYAS
Net Block,161.91,214.54,185.24,174.21,251.74,263.27,384.38,409.46,399.65,374.44,SHREYAS
Capital Work in Progress,,,,,,,,2.98,1.02,,SHREYAS
Investments,13.68,2.59,12.1,39.96,74.36,55.99,38.4,25.52,11.98,11.75,SHREYAS
Other Assets,46.27,63.65,73.0,101.63,110.87,157.6,219.18,278.27,267.59,262.2,SHREYAS
Total,221.86,280.78,270.34,315.8,436.97,476.86,641.96,716.23,680.24,648.39,SHREYAS
Receivables,24.13,20.58,28.62,53.89,69.83,91.1,140.75,149.0,154.98,128.84,SHREYAS
Inventory,5.9,7.75,8.47,8.26,10.45,13.13,22.71,22.78,14.02,26.23,SHREYAS
Cash & Bank,7.34,6.95,16.4,19.53,5.68,10.46,7.7,10.2,15.93,8.66,SHREYAS
No. of Equity Shares,21957533.0,21957533.0,21957533.0,21957533.0,21957533.0,21957533.0,21957533.0,21957533.0,21957533.0,21957533.0,SHREYAS
New Bonus Shares,,,,,,,,,,,SHREYAS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SHREYAS
