Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,40.03,40.03,40.03,40.03,40.03,40.03,40.03,40.03,40.03,40.03,NAHARINDUS
Reserves,499.14,536.36,600.91,539.42,565.06,649.17,656.39,629.58,606.41,597.53,NAHARINDUS
Borrowings,1094.93,1198.56,1104.67,973.05,942.08,880.37,970.11,845.38,707.21,696.36,NAHARINDUS
Other Liabilities,145.64,155.27,149.27,195.71,126.43,174.16,240.62,264.74,287.29,232.94,NAHARINDUS
Total,1779.74,1930.22,1894.88,1748.21,1673.6,1743.73,1907.15,1779.73,1640.94,1566.86,NAHARINDUS
Net Block,655.48,766.39,735.18,614.73,542.0,545.44,559.33,582.84,562.33,533.67,NAHARINDUS
Capital Work in Progress,134.45,12.43,34.28,39.87,18.31,55.58,45.15,24.04,17.19,11.53,NAHARINDUS
Investments,140.86,139.06,139.06,138.34,132.87,136.54,127.16,81.52,80.24,80.25,NAHARINDUS
Other Assets,848.95,1012.34,986.36,955.27,980.42,1006.17,1175.51,1091.33,981.18,941.41,NAHARINDUS
Total,1779.74,1930.22,1894.88,1748.21,1673.6,1743.73,1907.15,1779.73,1640.94,1566.86,NAHARINDUS
Receivables,155.79,169.65,210.51,174.18,183.98,209.37,180.12,241.96,203.55,197.94,NAHARINDUS
Inventory,529.11,676.52,632.54,639.68,656.36,643.46,802.88,658.96,593.88,514.31,NAHARINDUS
Cash & Bank,2.93,2.19,2.48,3.44,3.44,2.77,2.0,1.75,2.56,1.23,NAHARINDUS
No. of Equity Shares,40034241.0,40034241.0,40034241.0,40034241.0,40034241.0,40034241.0,40034241.0,40034241.0,40034241.0,40034241.0,NAHARINDUS
New Bonus Shares,,,,,,,,,,,NAHARINDUS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NAHARINDUS
