Report Date,2012-06-30 00:00:00,2013-06-30 00:00:00,2014-06-30 00:00:00,2015-06-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,10294.61,8641.51,5725.41,4311.85,2499.27,2265.28,2950.26,3581.32,1648.13,217.36,HCL-INSYS
Raw Material Cost,8890.88,7202.39,5393.41,3966.55,2321.91,2079.3,3038.33,3252.24,1547.99,181.48,HCL-INSYS
Change in Inventory,36.91,-101.76,-7.32,-70.79,-31.23,-36.13,219.73,-193.01,-61.05,-23.71,HCL-INSYS
Power and Fuel,10.02,11.21,4.47,0.43,0.33,0.43,0.95,4.12,2.93,1.72,HCL-INSYS
Other Mfr. Exp,413.08,367.22,106.94,58.5,23.46,27.9,28.81,24.0,3.02,1.51,HCL-INSYS
Employee Cost,459.99,494.76,82.12,94.48,54.87,58.11,58.96,65.88,56.54,28.38,HCL-INSYS
Selling and admin,303.83,386.69,86.65,65.39,55.01,55.73,46.34,48.47,56.27,56.88,HCL-INSYS
Other Expenses,149.4,120.13,24.35,19.57,19.2,-1.05,3.24,7.61,6.91,6.5,HCL-INSYS
Other Income,98.15,115.82,-107.15,5.47,-85.89,-272.13,-499.24,-73.02,-72.06,-67.25,HCL-INSYS
Depreciation,43.12,48.98,8.44,6.87,4.12,4.8,4.44,8.38,7.41,4.03,HCL-INSYS
Interest,97.81,151.06,81.64,100.95,85.32,108.56,120.18,110.92,88.84,50.66,HCL-INSYS
Profit before tax,61.54,-126.87,-177.08,-66.21,-182.07,-376.76,-630.5,-206.33,-254.89,-204.76,HCL-INSYS
Tax,13.68,-45.54,14.61,4.68,5.24,-14.37,1.07,,63.55,,HCL-INSYS
Net profit,47.86,-81.33,-191.69,-70.89,-187.31,-362.39,-631.57,-206.33,-318.44,-204.76,HCL-INSYS
