Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,311.32,246.89,204.35,180.19,170.77,244.01,322.79,452.49,489.55,750.63,EKC
Raw Material Cost,216.55,173.85,147.66,127.07,118.79,151.97,186.7,257.84,284.32,408.98,EKC
Change in Inventory,30.46,8.99,-3.15,-6.59,-12.4,14.32,-1.0,-6.33,-8.97,4.07,EKC
Power and Fuel,32.16,29.73,22.2,17.96,13.12,18.76,19.86,26.21,25.47,33.35,EKC
Other Mfr. Exp,11.28,9.16,7.44,7.5,6.04,12.42,15.33,19.03,18.58,24.27,EKC
Employee Cost,23.8,21.32,18.37,16.17,13.74,15.33,18.82,22.67,24.29,26.69,EKC
Selling and admin,12.74,17.12,27.59,13.58,16.83,16.73,25.6,37.93,42.1,65.04,EKC
Other Expenses,38.77,17.29,7.37,14.01,13.62,5.92,6.07,8.26,7.63,13.26,EKC
Other Income,12.3,11.21,13.03,-8.47,-25.56,86.18,8.43,6.63,-1.55,16.21,EKC
Depreciation,23.87,22.54,22.42,17.15,16.95,14.75,12.69,13.12,22.88,19.03,EKC
Interest,14.79,34.48,49.51,50.84,47.62,37.13,27.4,27.2,27.8,21.59,EKC
Profit before tax,-19.88,-58.4,-88.33,-99.15,-113.9,71.5,17.75,40.53,25.96,158.7,EKC
Tax,-7.66,-10.91,,-0.02,1.06,0.02,4.71,-46.99,10.05,55.95,EKC
Net profit,-12.22,-47.5,-88.33,-99.13,-114.96,71.48,13.05,87.53,15.91,102.76,EKC
