Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,SOMICONVEY
Reserves,32.4,36.34,39.94,44.22,45.09,43.8,44.86,45.74,49.04,50.72,SOMICONVEY
Borrowings,22.31,15.4,17.11,32.9,30.45,26.52,26.47,24.99,23.57,22.2,SOMICONVEY
Other Liabilities,13.57,18.05,13.27,13.55,19.17,17.92,20.11,18.29,8.58,15.6,SOMICONVEY
Total,80.06,81.57,82.1,102.45,106.49,100.02,103.22,100.8,92.97,100.3,SOMICONVEY
Net Block,37.32,34.85,36.62,44.97,38.9,33.95,30.6,26.52,27.01,26.52,SOMICONVEY
Capital Work in Progress,2.7,2.93,2.28,0.5,1.31,1.06,0.43,0.76,0.41,0.1,SOMICONVEY
Investments,,,,,,,,,,,SOMICONVEY
Other Assets,40.04,43.79,43.2,56.98,66.28,65.01,72.19,73.52,65.55,73.68,SOMICONVEY
Total,80.06,81.57,82.1,102.45,106.49,100.02,103.22,100.8,92.97,100.3,SOMICONVEY
Receivables,5.92,14.14,14.57,23.74,24.34,17.91,19.37,20.8,15.11,29.45,SOMICONVEY
Inventory,19.84,12.99,14.02,14.54,24.25,36.88,41.13,39.34,39.38,35.51,SOMICONVEY
Cash & Bank,3.79,4.2,5.95,12.78,9.26,2.9,3.05,2.97,2.95,2.94,SOMICONVEY
No. of Equity Shares,11779656.0,11779656.0,11779656.0,11779656.0,11779656.0,11779656.0,11779656.0,11779656.0,11779656.0,11779656.0,SOMICONVEY
New Bonus Shares,,,,,,,,,,,SOMICONVEY
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SOMICONVEY
