Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.33,11.35,11.65,11.65,11.65,11.66,11.56,11.56,13.86,13.86,TTKPRESTIG
Reserves,273.94,384.11,573.66,634.31,711.44,845.44,994.09,1142.11,1286.68,1466.16,TTKPRESTIG
Borrowings,79.42,115.11,26.9,,,,,,14.18,26.21,TTKPRESTIG
Other Liabilities,207.43,280.14,259.59,249.93,273.77,306.51,400.01,378.32,394.41,420.0,TTKPRESTIG
Total,572.12,790.71,871.8,895.89,996.86,1163.61,1405.66,1531.99,1709.13,1926.23,TTKPRESTIG
Net Block,150.77,168.1,339.62,336.54,329.98,394.31,358.22,371.88,427.91,424.42,TTKPRESTIG
Capital Work in Progress,79.37,140.08,24.31,2.63,3.09,1.53,4.33,20.6,5.73,18.01,TTKPRESTIG
Investments,0.02,0.02,9.04,27.28,68.15,171.88,276.95,320.98,504.53,613.13,TTKPRESTIG
Other Assets,341.96,482.51,498.83,529.44,595.64,595.89,766.16,818.53,770.96,870.67,TTKPRESTIG
Total,572.12,790.71,871.8,895.89,996.86,1163.61,1405.66,1531.99,1709.13,1926.23,TTKPRESTIG
Receivables,106.03,143.21,149.11,159.31,175.26,198.97,242.15,287.59,255.96,271.91,TTKPRESTIG
Inventory,174.9,235.53,266.81,274.68,324.73,324.7,367.18,404.74,403.98,393.41,TTKPRESTIG
Cash & Bank,22.76,32.55,29.6,29.54,31.23,41.79,98.39,62.58,39.59,97.38,TTKPRESTIG
No. of Equity Shares,11348384.0,11368490.0,11668490.0,11668490.0,11668490.0,11678469.0,11578469.0,11551169.0,13861402.0,13861402.0,TTKPRESTIG
New Bonus Shares,,,,,,,,,,,TTKPRESTIG
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TTKPRESTIG
