Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,3.37,3.54,3.54,11.46,14.08,14.78,15.03,15.03,15.03,16.03,CMICABLES
Reserves,7.61,8.83,10.6,24.44,63.72,90.91,223.15,298.38,299.04,108.54,CMICABLES
Borrowings,27.49,31.18,37.65,33.25,98.43,90.03,217.74,282.36,279.58,310.83,CMICABLES
Other Liabilities,12.64,19.56,17.94,25.73,48.98,99.42,137.27,120.75,105.66,140.2,CMICABLES
Total,51.11,63.11,69.73,94.88,225.21,295.14,593.19,716.52,699.31,575.6,CMICABLES
Net Block,5.23,5.81,5.3,8.22,16.77,17.01,160.36,164.65,170.65,160.39,CMICABLES
Capital Work in Progress,,,,,2.21,2.35,4.22,4.1,6.31,3.0,CMICABLES
Investments,,,,,0.49,12.17,0.25,,,,CMICABLES
Other Assets,45.88,57.3,64.43,86.66,205.74,263.61,428.36,547.77,522.35,412.21,CMICABLES
Total,51.11,63.11,69.73,94.88,225.21,295.14,593.19,716.52,699.31,575.6,CMICABLES
Receivables,17.1,22.17,23.45,36.57,49.53,113.21,226.73,273.72,231.34,135.29,CMICABLES
Inventory,20.52,25.47,32.76,34.78,45.13,65.87,127.56,161.73,187.68,154.47,CMICABLES
Cash & Bank,3.13,4.15,1.99,3.05,4.98,8.02,12.2,23.18,14.19,18.92,CMICABLES
No. of Equity Shares,3366483.0,3538057.0,3538057.0,11455057.0,14080707.0,14777457.0,15027457.0,15027457.0,15027457.0,16027457.0,CMICABLES
New Bonus Shares,,,,,,,,,,,CMICABLES
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CMICABLES
