Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,25.88,25.88,25.88,25.88,25.88,25.88,25.88,27.38,27.38,28.4,CONFIPET
Reserves,191.45,193.51,195.59,168.24,170.11,185.12,208.83,340.79,401.79,484.16,CONFIPET
Borrowings,81.55,73.38,58.55,53.59,53.05,57.53,52.09,60.76,59.41,52.27,CONFIPET
Other Liabilities,61.6,55.74,60.62,60.94,66.27,82.8,103.06,106.89,130.09,138.24,CONFIPET
Total,360.48,348.51,340.64,308.65,315.31,351.33,389.86,535.82,618.67,703.07,CONFIPET
Net Block,180.43,184.01,183.26,139.99,139.55,159.14,187.06,285.09,299.59,367.56,CONFIPET
Capital Work in Progress,19.85,2.7,1.3,13.73,14.27,24.4,22.08,18.73,38.22,18.35,CONFIPET
Investments,33.91,33.47,28.11,22.79,22.28,22.82,24.86,46.34,48.68,50.13,CONFIPET
Other Assets,126.29,128.33,127.97,132.14,139.21,144.97,155.86,185.66,232.18,267.03,CONFIPET
Total,360.48,348.51,340.64,308.65,315.31,351.33,389.86,535.82,618.67,703.07,CONFIPET
Receivables,45.21,46.26,45.43,44.56,47.93,52.83,50.23,57.0,60.13,61.17,CONFIPET
Inventory,49.73,50.35,51.79,51.52,49.71,46.36,51.41,55.56,52.18,59.56,CONFIPET
Cash & Bank,10.16,10.51,9.66,13.43,13.43,9.53,14.94,18.47,18.56,14.55,CONFIPET
No. of Equity Shares,258835000.0,258835000.0,258835000.0,258835000.0,258835000.0,258835000.0,258835000.0,273835000.0,273835000.0,273835000.0,CONFIPET
New Bonus Shares,,,,,,,,,,,CONFIPET
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CONFIPET
