Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1613.04,1660.73,1706.99,2403.67,2187.62,2410.07,2689.98,3174.74,3290.01,3042.78,HONAUT
Raw Material Cost,974.23,990.31,998.29,1362.69,1270.0,1294.09,1392.75,1663.95,1650.7,1551.16,HONAUT
Change in Inventory,3.99,20.14,3.77,5.26,-5.09,-6.05,-7.77,15.25,7.78,20.26,HONAUT
Power and Fuel,7.99,10.16,8.69,11.12,8.52,8.4,9.05,11.39,12.21,8.31,HONAUT
Other Mfr. Exp,8.99,8.4,11.31,12.58,10.57,9.43,10.53,11.26,12.22,12.75,HONAUT
Employee Cost,283.59,297.33,303.43,428.55,358.97,413.93,458.35,539.8,554.81,524.36,HONAUT
Selling and admin,149.93,137.77,218.86,346.18,214.84,243.77,298.19,326.51,312.81,236.32,HONAUT
Other Expenses,47.25,114.23,51.73,35.71,98.84,145.31,141.99,130.68,114.5,138.23,HONAUT
Other Income,16.32,10.98,18.64,-17.58,23.97,37.32,28.88,70.87,97.39,83.97,HONAUT
Depreciation,14.81,13.99,13.92,16.86,15.4,16.35,15.2,15.89,41.35,48.66,HONAUT
Interest,0.85,0.34,0.39,0.44,3.2,2.75,3.8,6.49,10.03,9.2,HONAUT
Profit before tax,145.71,119.32,122.78,177.22,226.16,307.31,381.23,554.89,686.55,618.02,HONAUT
Tax,38.57,34.15,36.62,63.02,84.97,137.86,131.5,196.05,195.07,157.98,HONAUT
Net profit,107.14,85.17,86.16,114.2,141.19,169.45,249.73,358.84,491.48,460.04,HONAUT
