Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,73.12,73.12,141.42,141.42,141.42,141.42,141.42,141.42,141.42,141.42,MUKANDLTD
Reserves,2047.08,2003.27,1984.97,1973.79,1971.02,220.05,992.64,912.03,715.6,755.91,MUKANDLTD
Borrowings,1881.25,2160.48,2306.06,2558.05,2733.63,2877.93,1948.57,2373.03,2533.42,1817.17,MUKANDLTD
Other Liabilities,955.82,926.63,1146.4,1123.45,1110.58,1162.82,1298.68,951.72,1018.56,662.2,MUKANDLTD
Total,4957.27,5163.5,5578.85,5796.71,5956.65,4402.22,4381.31,4378.2,4409.0,3376.7,MUKANDLTD
Net Block,2390.12,2407.53,2485.94,2447.56,2406.83,692.67,562.1,505.28,515.54,446.72,MUKANDLTD
Capital Work in Progress,104.22,146.1,50.28,26.37,29.2,38.88,23.4,22.91,30.21,26.13,MUKANDLTD
Investments,109.67,227.81,250.99,251.0,250.87,266.68,1427.79,1453.1,1428.62,715.28,MUKANDLTD
Other Assets,2353.26,2382.06,2791.64,3071.78,3269.75,3403.99,2368.02,2396.91,2434.63,2188.57,MUKANDLTD
Total,4957.27,5163.5,5578.85,5796.71,5956.65,4402.22,4381.31,4378.2,4409.0,3376.7,MUKANDLTD
Receivables,876.98,792.31,902.23,986.5,1116.18,1010.85,310.16,443.39,420.32,516.61,MUKANDLTD
Inventory,996.31,1034.64,1235.17,1423.58,1462.25,1342.6,1105.02,1254.1,1367.46,1111.11,MUKANDLTD
Cash & Bank,78.69,74.8,84.89,79.87,65.26,61.41,58.54,59.65,66.99,35.99,MUKANDLTD
No. of Equity Shares,73125729.0,73114129.0,141420000.0,141420000.0,141415861.0,141405861.0,141405861.0,141405861.0,141405861.0,141405861.0,MUKANDLTD
New Bonus Shares,,,,,,,,,,,MUKANDLTD
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MUKANDLTD
