Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,180.72,167.7,145.71,182.51,68.43,194.59,325.84,333.36,279.63,403.66,MANALIPETC
Expenses,160.74,152.36,132.88,167.82,66.92,159.19,199.84,206.07,170.72,242.3,MANALIPETC
Other Income,2.28,4.79,1.19,-6.61,1.9,-7.3,-4.73,1.9,-0.49,4.14,MANALIPETC
Depreciation,3.52,3.47,3.47,3.4,3.45,3.56,9.74,3.73,4.16,4.12,MANALIPETC
Interest,1.59,1.55,1.28,1.25,1.14,1.13,1.1,1.05,1.81,1.83,MANALIPETC
Profit before tax,17.15,15.11,9.27,3.43,-1.18,23.41,110.43,124.41,102.45,159.55,MANALIPETC
Tax,5.97,5.26,3.18,-8.12,-0.06,5.53,26.64,32.36,26.35,39.94,MANALIPETC
Net profit,11.18,9.86,6.1,11.55,-1.12,17.88,83.78,92.06,76.1,119.62,MANALIPETC
Operating Profit,19.98,15.34,12.83,14.69,1.51,35.4,126.0,127.29,108.91,161.36,MANALIPETC
