Report Date,2012-09-30 00:00:00,2013-09-30 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.0,5.0,5.0,5.0,5.0,12.99,12.99,13.49,21.2,21.2,HNDFDS
Reserves,-6.52,-7.72,-9.05,-6.57,-5.13,19.0,24.39,45.94,165.81,202.35,HNDFDS
Borrowings,9.12,15.77,16.3,9.63,11.07,5.14,32.33,98.1,163.61,216.29,HNDFDS
Other Liabilities,4.13,5.46,7.76,9.11,8.4,13.11,47.84,108.7,189.32,257.37,HNDFDS
Total,11.73,18.51,20.01,17.17,19.34,50.24,117.55,266.23,539.94,697.21,HNDFDS
Net Block,3.2,3.59,8.12,8.97,8.65,9.42,39.03,133.16,249.76,270.86,HNDFDS
Capital Work in Progress,0.62,4.65,3.12,2.25,2.25,3.32,3.03,0.34,25.56,52.81,HNDFDS
Investments,,,,,,,,,3.18,3.19,HNDFDS
Other Assets,7.91,10.27,8.77,5.95,8.44,37.5,75.49,132.73,261.44,370.35,HNDFDS
Total,11.73,18.51,20.01,17.17,19.34,50.24,117.55,266.23,539.94,697.21,HNDFDS
Receivables,3.4,3.69,3.39,2.26,3.64,6.81,29.06,42.61,37.47,49.69,HNDFDS
Inventory,1.33,1.18,1.22,2.66,1.5,5.91,24.36,49.04,109.73,169.08,HNDFDS
Cash & Bank,0.06,0.09,0.03,0.07,0.13,16.16,6.61,4.53,38.98,58.52,HNDFDS
No. of Equity Shares,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,12993000.0,12993000.0,13493000.0,21198000.0,21198000.0,HNDFDS
New Bonus Shares,,,,,,,,,,,HNDFDS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HNDFDS
