Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.74,7.74,7.74,7.74,7.74,7.74,7.78,7.78,9.69,9.69,GUFICBIO
Reserves,11.78,14.66,18.47,19.37,26.22,29.59,46.35,67.56,119.63,163.74,GUFICBIO
Borrowings,20.42,34.8,33.4,32.82,42.75,56.64,79.69,97.79,126.37,61.54,GUFICBIO
Other Liabilities,34.19,32.38,51.53,67.37,75.49,84.49,104.21,106.41,151.82,157.09,GUFICBIO
Total,74.13,89.58,111.14,127.3,152.2,178.46,238.03,279.54,407.51,392.06,GUFICBIO
Net Block,17.71,26.83,30.23,25.11,22.15,21.96,22.85,24.45,82.58,99.97,GUFICBIO
Capital Work in Progress,1.07,2.98,,,,0.04,2.05,9.63,30.61,13.4,GUFICBIO
Investments,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,GUFICBIO
Other Assets,55.34,59.76,80.9,102.18,130.04,156.45,213.12,245.45,294.31,278.68,GUFICBIO
Total,74.13,89.58,111.14,127.3,152.2,178.46,238.03,279.54,407.51,392.06,GUFICBIO
Receivables,22.57,20.01,28.21,33.38,56.23,52.12,80.8,103.18,106.97,124.5,GUFICBIO
Inventory,16.91,20.0,26.12,36.8,50.26,63.02,94.2,94.28,122.46,94.4,GUFICBIO
Cash & Bank,0.96,1.28,2.54,6.21,6.16,5.64,7.5,7.59,16.37,13.18,GUFICBIO
No. of Equity Shares,77350000.0,77350000.0,77350000.0,77350000.0,77350000.0,77350000.0,77830000.0,77830000.0,96944506.0,96944506.0,GUFICBIO
New Bonus Shares,,,,,,,,,,,GUFICBIO
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GUFICBIO
