Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,987.46,987.46,987.46,987.46,987.46,1974.92,1974.92,1974.92,1974.92,1974.92,RECLTD
Reserves,13575.58,16466.92,19682.0,23869.57,27630.3,31350.67,30328.23,32328.02,33101.64,40893.05,RECLTD
Borrowings,90056.47,107791.17,126240.19,151024.12,169106.38,167517.39,204438.91,244321.09,286340.48,329782.31,RECLTD
Other Liabilities,3927.2,5261.74,5943.25,7293.88,8628.83,8393.26,4927.13,19093.27,25070.55,27582.91,RECLTD
Total,108546.71,130507.29,152852.9,183175.03,206352.97,209236.24,241669.19,297717.3,346487.59,400233.19,RECLTD
Net Block,70.46,71.3,72.12,73.93,118.74,121.11,128.35,162.5,161.81,266.23,RECLTD
Capital Work in Progress,8.02,8.75,9.71,7.39,31.58,60.15,128.69,198.53,288.39,336.44,RECLTD
Investments,757.59,660.61,1707.79,1613.47,2466.62,2696.45,2824.8,2397.62,2313.21,1909.77,RECLTD
Other Assets,107710.64,129766.63,151063.28,181480.24,203736.03,206358.53,238587.35,294958.65,343724.18,397720.75,RECLTD
Total,108546.71,130507.29,152852.9,183175.03,206352.97,209236.24,241669.19,297717.3,346487.59,400233.19,RECLTD
Receivables,,,,,,,,,,,RECLTD
Inventory,,,,,,,,,,,RECLTD
Cash & Bank,5311.48,1484.26,1192.94,522.9,1728.55,4490.02,1782.07,1596.25,3699.99,3069.55,RECLTD
No. of Equity Shares,987459000.0,987459000.0,987459000.0,987459000.0,987459000.0,1974918000.0,1974918000.0,1974918000.0,1974918000.0,1974918000.0,RECLTD
New Bonus Shares,,,,,,987459000.0,,,,,RECLTD
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RECLTD
