Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.19,15.19,15.19,16.2,19.18,19.18,19.18,21.83,21.83,21.83,GANECOS
Reserves,64.3,85.74,108.03,129.93,181.0,211.01,243.66,397.12,455.86,497.0,GANECOS
Borrowings,92.58,176.91,223.73,194.04,150.48,136.12,197.83,103.99,91.76,127.04,GANECOS
Other Liabilities,44.59,43.8,64.23,101.82,61.67,67.85,97.59,88.83,96.32,102.71,GANECOS
Total,216.66,321.64,411.18,441.99,412.33,434.16,558.26,611.77,665.77,748.58,GANECOS
Net Block,102.88,102.98,202.63,257.92,255.84,239.35,315.96,312.39,290.96,285.15,GANECOS
Capital Work in Progress,5.2,84.8,59.62,9.79,0.65,9.88,2.53,,2.13,10.71,GANECOS
Investments,,,,,,,,28.03,93.22,127.84,GANECOS
Other Assets,108.58,133.86,148.93,174.28,155.84,184.93,239.77,271.35,279.46,324.88,GANECOS
Total,216.66,321.64,411.18,441.99,412.33,434.16,558.26,611.77,665.77,748.58,GANECOS
Receivables,31.12,34.4,39.2,40.74,49.74,56.06,78.61,88.45,97.37,105.55,GANECOS
Inventory,47.32,39.07,60.75,82.34,69.27,92.25,133.18,129.74,144.81,172.52,GANECOS
Cash & Bank,10.17,25.6,19.34,15.95,3.78,10.62,4.73,23.39,4.7,3.84,GANECOS
No. of Equity Shares,15186000.0,15186000.0,15186000.0,16201000.0,19176877.0,19176877.0,19176877.0,21829397.0,21829397.0,21829397.0,GANECOS
New Bonus Shares,,,,,,,,,,,GANECOS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GANECOS
