Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,38.49,62.34,66.99,54.18,32.1,27.17,34.91,39.89,48.88,53.09,IRIS
Raw Material Cost,,,,,,,,,,,IRIS
Change in Inventory,,,,,,,,,,,IRIS
Power and Fuel,0.8,1.1,1.04,0.85,0.66,0.35,0.35,0.46,0.53,0.24,IRIS
Other Mfr. Exp,0.16,0.26,0.22,0.27,0.23,0.4,0.31,0.39,0.44,0.34,IRIS
Employee Cost,16.71,29.1,30.9,23.67,15.93,15.49,18.92,23.3,26.32,29.23,IRIS
Selling and admin,8.53,14.59,16.29,20.17,17.44,12.38,12.9,10.53,11.44,10.79,IRIS
Other Expenses,2.42,0.11,1.61,0.52,2.12,3.08,1.62,5.16,1.42,2.06,IRIS
Other Income,-0.05,-2.05,0.64,1.5,4.54,-0.35,0.35,0.95,0.56,0.28,IRIS
Depreciation,3.2,4.31,3.76,5.5,4.56,4.61,4.49,4.08,6.16,6.23,IRIS
Interest,0.61,1.4,1.88,1.43,1.68,2.08,1.99,1.59,1.54,1.68,IRIS
Profit before tax,6.01,9.42,11.93,3.27,-5.98,-11.57,-5.32,-4.67,1.59,2.8,IRIS
Tax,2.37,2.47,3.95,-0.11,0.73,-1.56,-0.43,0.75,0.08,-0.53,IRIS
Net profit,3.65,6.96,7.98,3.38,-6.71,-10.01,-4.89,-5.42,1.51,3.33,IRIS
