Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,20.6,23.4,23.4,23.4,23.4,23.4,23.4,26.4,26.54,26.94,KAMDHENU
Reserves,58.14,64.63,70.59,76.11,82.28,91.51,105.2,154.74,154.15,167.84,KAMDHENU
Borrowings,73.27,77.09,86.87,98.86,107.78,106.46,87.57,88.43,126.67,100.23,KAMDHENU
Other Liabilities,79.33,102.46,87.91,85.02,82.53,122.38,158.75,145.58,156.69,136.12,KAMDHENU
Total,231.34,267.58,268.77,283.39,295.99,343.75,374.92,415.15,464.05,431.13,KAMDHENU
Net Block,47.08,48.03,49.31,47.65,46.84,79.65,74.4,89.67,86.16,90.76,KAMDHENU
Capital Work in Progress,1.29,1.5,0.33,0.07,,,,0.78,1.12,0.76,KAMDHENU
Investments,1.78,1.78,4.17,3.42,3.42,2.72,2.7,2.7,6.24,8.56,KAMDHENU
Other Assets,181.19,216.27,214.96,232.25,245.73,261.38,297.82,322.0,370.53,331.05,KAMDHENU
Total,231.34,267.58,268.77,283.39,295.99,343.75,374.92,415.15,464.05,431.13,KAMDHENU
Receivables,98.94,119.64,128.44,134.43,143.52,160.15,186.36,222.8,212.11,199.51,KAMDHENU
Inventory,38.62,50.4,55.05,64.86,70.91,61.55,66.91,57.69,78.24,67.29,KAMDHENU
Cash & Bank,3.53,8.99,8.93,10.08,10.17,9.79,9.84,11.4,4.91,4.08,KAMDHENU
No. of Equity Shares,20600000.0,23400000.0,23400000.0,23400000.0,23400000.0,23400000.0,23400000.0,26400000.0,26543250.0,26935500.0,KAMDHENU
New Bonus Shares,,,,,,,,,,,KAMDHENU
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KAMDHENU
