Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19,VHL
Reserves,172.31,182.63,198.96,228.1,275.12,454.84,594.46,598.42,600.21,665.86,VHL
Borrowings,,,,,,,,,,,VHL
Other Liabilities,1.93,1.47,1.46,1.89,1.96,4.76,3.0,5.48,4.08,1.55,VHL
Total,177.43,187.29,203.61,233.18,280.27,462.79,600.65,607.09,607.48,670.6,VHL
Net Block,0.89,0.87,1.06,1.02,0.98,0.82,3.03,3.05,3.23,3.22,VHL
Capital Work in Progress,,,,,,,,,,,VHL
Investments,173.96,180.91,197.5,227.54,270.73,415.68,551.9,556.33,457.07,530.01,VHL
Other Assets,2.58,5.51,5.05,4.62,8.56,46.29,45.72,47.71,147.18,137.37,VHL
Total,177.43,187.29,203.61,233.18,280.27,462.79,600.65,607.09,607.48,670.6,VHL
Receivables,,,,,,,,,,,VHL
Inventory,,,,,,,,,,,VHL
Cash & Bank,0.15,1.95,0.4,0.54,0.62,1.31,1.68,2.34,4.81,76.49,VHL
No. of Equity Shares,3191536.0,3192436.0,3192436.0,3192436.0,3191536.0,3191536.0,3191536.0,3191536.0,3191536.0,3191536.0,VHL
New Bonus Shares,,,,,,,,,,,VHL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VHL
