Report Date,2012-09-30 00:00:00,2013-09-30 00:00:00,2014-09-30 00:00:00,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,2020-09-30 00:00:00,2021-09-30 00:00:00,Company_Name
Equity Share Capital,68.1,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,SIEMENS
Reserves,3892.2,3959.1,4304.4,5055.4,6749.6,7633.5,8234.2,8972.4,9402.8,10272.5,SIEMENS
Borrowings,,,,,,,,,205.7,196.3,SIEMENS
Other Liabilities,6684.4,5813.7,5914.7,5401.1,5133.1,5418.4,5943.8,6166.8,5985.9,6842.2,SIEMENS
Total,10644.7,9844.0,10290.3,10527.7,11953.9,13123.1,14249.2,15210.4,15665.6,17382.2,SIEMENS
Net Block,1412.2,1378.9,1355.6,1361.1,1195.5,1334.4,1351.4,1190.4,1165.1,1112.1,SIEMENS
Capital Work in Progress,85.0,88.9,40.9,32.1,79.1,143.0,62.4,58.3,88.0,30.4,SIEMENS
Investments,41.0,43.2,8.2,168.6,164.7,55.0,55.0,55.0,55.0,2212.0,SIEMENS
Other Assets,9106.5,8333.0,8885.6,8965.9,10514.6,11590.7,12780.4,13906.7,14357.5,14027.7,SIEMENS
Total,10644.7,9844.0,10290.3,10527.7,11953.9,13123.1,14249.2,15210.4,15665.6,17382.2,SIEMENS
Receivables,3912.4,3766.8,3687.4,3018.3,3005.9,3415.6,3650.4,3808.9,3123.9,3435.2,SIEMENS
Inventory,943.1,933.4,1047.2,950.9,999.3,1016.5,1138.9,1095.0,1106.4,1584.7,SIEMENS
Cash & Bank,976.8,603.8,1121.0,2095.9,3509.4,4071.3,3645.7,4891.3,5551.7,4848.8,SIEMENS
No. of Equity Shares,340295025.0,356119885.0,356119890.0,356120260.0,356120255.0,356120255.0,356120255.0,356120255.0,356120255.0,356120255.0,SIEMENS
New Bonus Shares,,,,,,,,,,,SIEMENS
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SIEMENS
