Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,307.02,262.76,261.82,389.04,344.43,355.29,375.24,422.63,354.99,301.85,RANEENGINE
Raw Material Cost,105.15,86.71,80.02,146.08,126.13,127.85,154.54,195.3,143.35,113.73,RANEENGINE
Change in Inventory,10.09,-1.43,-0.52,5.72,-8.41,0.56,2.73,20.09,-1.41,-19.81,RANEENGINE
Power and Fuel,18.97,25.42,18.78,25.18,22.12,23.43,26.24,28.64,23.24,19.4,RANEENGINE
Other Mfr. Exp,48.14,37.04,43.0,62.8,55.1,56.68,45.93,47.26,39.2,33.57,RANEENGINE
Employee Cost,67.99,73.67,64.17,95.73,96.87,93.82,101.76,111.63,103.73,92.65,RANEENGINE
Selling and admin,33.53,28.91,27.46,38.71,34.9,33.93,36.64,37.61,34.62,25.9,RANEENGINE
Other Expenses,2.11,1.02,-3.22,-3.97,-3.3,-3.76,-1.53,3.72,-1.68,-0.03,RANEENGINE
Other Income,14.1,3.37,-39.29,48.61,20.44,91.87,1.76,2.23,3.13,25.32,RANEENGINE
Depreciation,18.64,21.19,20.4,28.36,27.54,27.75,29.01,30.53,28.09,23.0,RANEENGINE
Interest,7.96,9.66,14.96,19.02,14.76,10.45,8.27,10.75,11.45,8.84,RANEENGINE
Profit before tax,28.72,-18.92,-43.56,31.46,-17.66,77.57,-21.13,-20.49,-25.29,-9.7,RANEENGINE
Tax,7.95,-6.31,-14.47,7.98,-5.12,19.88,-4.07,-6.92,-8.95,-3.61,RANEENGINE
Net profit,20.77,-12.61,-29.09,23.48,-12.54,57.69,-17.06,-13.57,-16.34,-6.09,RANEENGINE
