Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,WABCOINDIA
Reserves,519.62,639.31,745.7,853.55,1058.3,1256.94,1516.4,1770.49,1885.06,1986.92,WABCOINDIA
Borrowings,0.88,,,,,,,,,,WABCOINDIA
Other Liabilities,147.84,144.33,201.75,250.46,455.47,470.66,643.05,555.57,286.17,499.91,WABCOINDIA
Total,677.82,793.12,956.93,1113.49,1523.25,1737.08,2168.93,2335.54,2180.71,2496.31,WABCOINDIA
Net Block,230.23,263.5,306.46,323.74,335.09,317.94,358.95,439.96,470.99,432.24,WABCOINDIA
Capital Work in Progress,12.76,25.42,11.1,17.63,37.45,61.66,52.38,19.31,29.96,49.74,WABCOINDIA
Investments,23.2,25.45,50.2,39.2,218.35,298.14,445.65,313.43,542.37,639.97,WABCOINDIA
Other Assets,411.63,478.75,589.17,732.92,932.36,1059.34,1311.95,1562.84,1137.39,1374.36,WABCOINDIA
Total,677.82,793.12,956.93,1113.49,1523.25,1737.08,2168.93,2335.54,2180.71,2496.31,WABCOINDIA
Receivables,157.5,189.84,231.47,299.15,436.96,517.98,648.34,634.0,363.54,585.45,WABCOINDIA
Inventory,115.76,135.62,112.44,117.97,175.64,145.34,132.38,151.04,112.57,113.72,WABCOINDIA
Cash & Bank,81.87,99.13,155.41,223.05,213.04,266.83,356.08,549.65,461.19,457.12,WABCOINDIA
No. of Equity Shares,18967584.0,18967584.0,18967584.0,18967584.0,18967584.0,18967584.0,18967584.0,18967584.0,18967584.0,18967584.0,WABCOINDIA
New Bonus Shares,,,,,,,,,,,WABCOINDIA
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,WABCOINDIA
