Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,89.0,89.0,TITAN
Reserves,1361.12,1876.09,2435.17,3003.23,3445.91,4223.23,5105.21,6092.94,6736.0,7464.0,TITAN
Borrowings,5.89,,806.27,99.79,113.05,1867.09,1603.86,2287.63,3269.0,5243.0,TITAN
Other Liabilities,3237.77,3910.69,2776.72,2680.44,2660.61,2138.43,2598.56,3000.47,3094.0,3064.0,TITAN
Total,4693.56,5875.56,6106.94,5872.24,6308.35,8317.53,9396.41,11469.82,13188.0,15860.0,TITAN
Net Block,368.73,448.64,596.24,683.23,654.36,707.31,973.85,1069.35,2053.0,1959.0,TITAN
Capital Work in Progress,24.85,41.66,32.87,54.93,76.84,147.83,41.17,25.63,14.0,25.0,TITAN
Investments,16.05,18.51,26.57,32.63,90.09,886.13,733.75,875.92,983.0,3512.0,TITAN
Other Assets,4283.93,5366.75,5451.26,5101.45,5487.06,6576.26,7647.64,9498.92,10138.0,10364.0,TITAN
Total,4693.56,5875.56,6106.94,5872.24,6308.35,8317.53,9396.41,11469.82,13188.0,15860.0,TITAN
Receivables,163.11,163.79,152.02,187.35,134.85,115.36,192.99,358.23,214.0,291.0,TITAN
Inventory,2878.67,3677.94,3867.2,4047.43,4381.76,4806.49,5749.2,6719.18,7741.0,7984.0,TITAN
Cash & Bank,960.53,1136.55,888.92,210.2,111.66,772.74,612.28,1001.0,356.0,512.0,TITAN
No. of Equity Shares,887786160.0,887786000.0,887800000.0,887786160.0,887786160.0,887786160.0,887786160.0,887786160.0,887786160.0,887786160.0,TITAN
New Bonus Shares,443893080.0,,,,,,,,,,TITAN
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,TITAN
