Report Date,2012-06-30 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,143.25,114.22,304.66,355.75,279.7,296.08,183.27,68.56,195.54,153.6,WEBELSOLAR
Raw Material Cost,219.49,97.28,251.33,320.19,227.21,208.78,137.71,65.93,139.63,84.9,WEBELSOLAR
Change in Inventory,-10.96,-3.09,-2.09,1.17,-3.27,-10.82,7.55,8.68,-12.5,-1.47,WEBELSOLAR
Power and Fuel,7.53,5.7,9.38,11.03,10.99,10.88,11.34,7.59,10.29,10.36,WEBELSOLAR
Other Mfr. Exp,3.58,3.57,12.99,1.66,14.37,13.29,9.73,3.84,7.41,8.21,WEBELSOLAR
Employee Cost,6.32,4.27,6.62,6.82,7.29,7.86,8.8,9.5,9.5,9.07,WEBELSOLAR
Selling and admin,4.25,3.0,3.25,5.58,2.54,2.74,6.02,6.58,11.4,4.14,WEBELSOLAR
Other Expenses,7.43,6.17,4.86,6.43,5.33,13.09,0.47,8.34,2.01,1.68,WEBELSOLAR
Other Income,-57.64,24.68,-39.48,-38.61,-1.41,70.5,10.99,17.29,3.64,59.94,WEBELSOLAR
Depreciation,19.96,12.99,17.76,16.26,14.52,15.15,14.24,15.49,15.47,15.36,WEBELSOLAR
Interest,33.5,18.74,31.24,2.23,1.43,5.11,8.7,6.15,6.25,9.1,WEBELSOLAR
Profit before tax,-227.41,-15.91,-74.34,-51.89,-8.66,78.86,4.8,-28.89,-15.28,69.25,WEBELSOLAR
Tax,6.78,,,0.47,1.21,0.12,0.01,0.05,-19.39,1.42,WEBELSOLAR
Net profit,-234.19,-15.91,-74.35,-52.37,-9.87,78.74,4.78,-28.95,4.11,67.84,WEBELSOLAR
