Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,ABBOTINDIA
Reserves,522.89,625.61,766.6,916.28,1174.35,1365.69,1671.51,1987.34,2410.45,2580.91,ABBOTINDIA
Borrowings,,,,,,,,,174.88,152.58,ABBOTINDIA
Other Liabilities,253.34,260.23,351.34,436.1,420.9,678.86,723.43,932.33,940.27,1085.71,ABBOTINDIA
Total,797.48,907.09,1139.19,1373.63,1616.5,2065.8,2416.19,2940.92,3546.85,3840.45,ABBOTINDIA
Net Block,79.66,108.67,98.25,96.04,108.46,109.6,81.38,104.96,269.83,250.78,ABBOTINDIA
Capital Work in Progress,0.36,0.51,1.27,3.91,2.83,6.28,2.17,0.73,1.64,0.66,ABBOTINDIA
Investments,,,,,,,,,,,ABBOTINDIA
Other Assets,717.46,797.91,1039.67,1273.68,1505.21,1949.92,2332.64,2835.23,3275.38,3589.01,ABBOTINDIA
Total,797.48,907.09,1139.19,1373.63,1616.5,2065.8,2416.19,2940.92,3546.85,3840.45,ABBOTINDIA
Receivables,132.61,141.03,109.18,129.15,145.02,176.22,263.44,276.11,317.91,250.21,ABBOTINDIA
Inventory,254.9,263.63,359.05,384.13,370.1,500.63,585.33,606.79,527.17,717.59,ABBOTINDIA
Cash & Bank,258.95,323.34,462.84,643.89,839.42,1090.92,1031.35,1684.28,2197.38,2409.04,ABBOTINDIA
No. of Equity Shares,21249302.0,21249302.0,21249302.0,21249302.0,21249302.0,21249302.0,21249302.0,21249302.0,21249302.0,21249302.0,ABBOTINDIA
New Bonus Shares,,,,,,,,,,,ABBOTINDIA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ABBOTINDIA
