Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Equity Share Capital,306.87,308.44,309.17,309.95,310.38,397.13,397.13,397.13,397.13,397.13,AMBUJACEM
Reserves,7762.56,8496.62,9176.37,9793.38,9996.49,18959.74,19576.08,20615.4,21808.05,19918.73,AMBUJACEM
Borrowings,49.36,42.81,40.48,29.15,32.74,28.96,24.12,39.68,41.06,71.48,AMBUJACEM
Other Liabilities,3423.05,3465.21,3438.57,3768.37,3822.32,3966.94,4629.51,4134.47,4744.49,5094.04,AMBUJACEM
Total,11541.84,12313.08,12964.59,13900.85,14161.93,23352.77,24626.84,25186.68,26990.73,25481.38,AMBUJACEM
Net Block,6186.46,5862.37,6062.53,6227.11,6092.03,5941.61,5721.99,5663.6,5812.45,5931.5,AMBUJACEM
Capital Work in Progress,486.82,520.12,694.88,690.17,414.12,320.02,397.92,610.02,1108.7,1873.74,AMBUJACEM
Investments,864.31,1655.84,1788.45,2172.73,2226.13,11844.7,11844.7,11813.76,11789.01,11792.21,AMBUJACEM
Other Assets,4004.25,4274.75,4418.73,4810.84,5429.65,5246.44,6662.23,7099.3,8280.57,5883.93,AMBUJACEM
Total,11541.84,12313.08,12964.59,13900.85,14161.93,23352.77,24626.84,25186.68,26990.73,25481.38,AMBUJACEM
Receivables,240.85,213.37,231.51,227.98,286.36,395.77,307.97,470.26,513.22,191.51,AMBUJACEM
Inventory,924.97,983.93,933.94,888.39,895.45,937.54,1052.5,1277.76,954.07,746.61,AMBUJACEM
Cash & Bank,2069.08,2253.72,2341.09,2458.12,2848.39,2578.52,3497.07,3329.97,4699.49,2924.34,AMBUJACEM
No. of Equity Shares,1534369261.0,1542184436.0,1545860286.0,1549745800.0,1551897421.0,1985645229.0,1985645229.0,1985645229.0,1985645229.0,1985645229.0,AMBUJACEM
New Bonus Shares,,,,,,,,,,,AMBUJACEM
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,AMBUJACEM
